iterations,fitness,time,fevals
0,0.0198911857936,4.1379e-05,11
10,0.0205629066582,9.7638e-05,21
20,0.0209304660085,0.000137217,31
30,0.0219671419281,0.000168755,41
40,0.02221722773,0.000204583,51
50,0.0225061752244,0.000225773,61
60,0.023072431037,0.000245935,71
70,0.0235539947337,0.000267194,81
80,0.0237020462813,0.000286868,91
90,0.024174332814,0.000305877,101
100,0.0243380514167,0.000329009,111
110,0.0243380514167,0.000347955,121
120,0.0249846631706,0.000367073,131
130,0.0253112234334,0.000386768,141
140,0.0253529811688,0.000405889,151
150,0.0258883474121,0.000426886,161
160,0.0263482457328,0.000446325,171
170,0.0267597993542,0.000465794,181
180,0.0269992688947,0.000485578,191
190,0.0270296055415,0.000504258,201
200,0.0271065726048,0.000523968,211
210,0.0276529064536,0.00054358,221
220,0.0276529064536,0.000563434,231
230,0.0276529064536,0.000582665,241
240,0.028083517649,0.000601589,251
250,0.0281535972624,0.00062086,261
260,0.02822872427,0.000638769,271
270,0.0283144988857,0.000657966,281
280,0.0283144988857,0.000677629,291
290,0.0283530399512,0.00069581,301
300,0.0285171287542,0.000717878,311
310,0.0294275462396,0.000739109,321
320,0.0296133324686,0.000761845,331
330,0.0296133324686,0.000781064,341
340,0.0307727609116,0.000800207,351
350,0.0313421882307,0.000819328,361
360,0.0313421882307,0.000837863,371
370,0.0313421882307,0.000857563,381
380,0.0319586304649,0.000877018,391
390,0.0321744236507,0.00089571,401
400,0.0321744236507,0.000918065,411
410,0.0321744236507,0.00093651,421
420,0.0326611637326,0.000954619,431
430,0.0332729108024,0.00097447,441
440,0.0335024938918,0.000993445,451
450,0.0335088489027,0.001011563,461
460,0.0336686076568,0.001030098,471
470,0.0336686076568,0.001056862,481
480,0.0336686076568,0.001089211,491
490,0.0336686076568,0.001108223,501
500,0.0336686076568,0.001126788,511
510,0.0336686076568,0.001144291,521
520,0.0336686076568,0.0011633,531
530,0.0337242477122,0.001182034,541
540,0.0339871052013,0.001201178,551
550,0.0347699311108,0.001219915,561
560,0.0348098121357,0.001238778,571
570,0.0348644395151,0.001257465,581
580,0.0348644395151,0.001277676,591
590,0.035052184442,0.001296213,601
600,0.0351547259362,0.001316201,611
610,0.0353274812755,0.001335461,621
620,0.0353274812755,0.001363738,631
630,0.0353274812755,0.001382969,641
640,0.0353274812755,0.001400407,651
650,0.0353274812755,0.00141957,661
660,0.0353274812755,0.001438302,671
670,0.0353274812755,0.001458586,681
680,0.0353274812755,0.001477518,691
690,0.0353274812755,0.001495479,701
700,0.0353274812755,0.001514252,711
710,0.0358716514564,0.001532112,721
720,0.0358777667328,0.001550611,731
730,0.0361172480901,0.001569996,741
740,0.0364400549228,0.00158854,751
750,0.0364400549228,0.001610456,761
760,0.0364400549228,0.001630078,771
770,0.0364400549228,0.001649973,781
780,0.0364400549228,0.001670045,791
790,0.036605604501,0.001690597,801
800,0.0370526103638,0.001710604,811
810,0.0370526103638,0.001737379,821
820,0.0374181353526,0.001755761,831
830,0.0375823778745,0.001773972,841
840,0.0375823778745,0.001794223,851
850,0.0381524682567,0.001814084,861
860,0.0382138707318,0.00183347,871
870,0.0382138707318,0.001852865,881
880,0.0382138707318,0.001872112,891
890,0.0382145103025,0.001891976,901
900,0.0382145103025,0.001911472,911
910,0.0382145103025,0.001932567,921
920,0.0382992362955,0.001952282,931
930,0.0382992362955,0.001971671,941
940,0.0383780247567,0.001991445,951
950,0.0383780247567,0.00201065,961
960,0.0383780247567,0.002028801,971
970,0.0383780247567,0.002050989,981
980,0.0383780247567,0.002069863,991
990,0.0383780247567,0.002088784,1001
1000,0.0383780247567,0.002106698,1011
1010,0.0385864041416,0.002125567,1021
1020,0.0387504556295,0.002145435,1031
