iterations,fitness,time,fevals
0,0.0208567030433,2.141023884,1000
10,0.0201658814905,4.3873348,2100
20,0.0192290618922,6.628342533,3200
30,0.02048187132,8.809311668,4300
40,0.0201752824334,11.070255526,5400
50,0.0218400867216,13.176944961,6500
60,0.0191110459581,15.284491235,7600
70,0.021075638238,17.402580046,8700
80,0.0206106048003,19.633011443,9800
90,0.0203432810056,21.70712879,10900
100,0.0228140022048,23.785718521,12000
110,0.0213745688444,25.849164115,13100
120,0.0199838909586,27.988649385,14200
130,0.0206371861047,30.112619539,15300
140,0.0196576366288,32.301906496,16400
150,0.0198356315023,34.465027591,17500
160,0.0210945405207,36.733556733,18600
170,0.0205789412547,38.82101804,19700
180,0.0209107015537,40.912184802,20800
190,0.0204706019917,42.979933999,21900
200,0.020876124622,45.130527522,23000
210,0.0214528887206,47.423975077,24100
220,0.0197274442353,49.582042539,25200
230,0.0207543301325,51.718509791,26300
240,0.0205237233547,54.02434343,27400
250,0.0212358042304,56.327153141,28500
260,0.0203513728404,58.438727082,29600
270,0.0195383450855,60.643712333,30700
280,0.0206729192694,62.845462351,31800
290,0.0207425473269,65.049485254,32900
300,0.0201822354666,67.186876453,34000
310,0.0210458515876,69.367500914,35100
320,0.0206011112929,71.596140398,36200
330,0.0211635436988,73.764725236,37300
340,0.0217652059061,76.051911816,38400
350,0.0198286684888,78.122264369,39500
360,0.0213965849008,80.239721809,40600
370,0.0198531477491,82.377656281,41700
380,0.0211401220385,84.562404456,42800
390,0.0195668410765,86.650586801,43900
400,0.0198539315847,88.720091762,45000
410,0.0195669324026,90.812733986,46100
420,0.0195507900831,93.099978249,47200
430,0.0211433658428,95.232860673,48300
440,0.0198310139591,97.359537029,49400
450,0.0199186829115,99.571282899,50500
460,0.02143505342,101.635103068,51600
470,0.0207695302028,103.699460042,52700
480,0.0211403968724,105.791906756,53800
490,0.0202070792781,107.918174164,54900
500,0.0217198646144,110.195790303,56000
510,0.0215777672292,112.381977348,57100
520,0.0211321218376,114.501034684,58200
530,0.0200245206719,116.769718674,59300
540,0.020147399621,118.830348645,60400
550,0.0206541223881,120.971435839,61500
560,0.021631621137,123.073568485,62600
570,0.0201908023926,125.142456765,63700
580,0.0200798264287,127.669727385,64800
590,0.0211043752654,130.090797095,65900
600,0.0206873989396,132.296440145,67000
610,0.021198892104,134.553441979,68100
620,0.0200602174499,136.721709901,69200
630,0.0193012784552,138.911003446,70300
640,0.0209198681342,141.038372706,71400
650,0.0207498127699,143.200323229,72500
660,0.0208489498462,145.345371801,73600
670,0.0208274020421,147.552299079,74700
680,0.0216894257659,149.655729669,75800
690,0.0196881981778,151.727256025,76900
700,0.0202435302384,153.797623881,78000
710,0.0219339769621,155.936750228,79100
720,0.0238366097507,158.079387918,80200
730,0.0214670580789,160.304727784,81300
740,0.0208447211294,162.556444103,82400
750,0.0197344997685,164.659988749,83500
760,0.0202715247753,166.722109771,84600
770,0.0197749925401,168.788631713,85700
780,0.0204907720585,170.942800703,86800
790,0.0192395957752,173.003823037,87900
800,0.021001382062,175.095205384,89000
810,0.0223024799506,177.247111313,90100
820,0.0201225178715,179.501538686,91200
830,0.0215918300019,181.760759885,92300
840,0.0214029076407,184.007538022,93400
850,0.0200791552329,186.122217783,94500
860,0.0199631255737,188.351832837,95600
870,0.0207101698609,190.603027508,96700
880,0.0206218715859,192.852517959,97800
890,0.0209180165964,195.081259799,98900
900,0.019857086469,197.223323348,100000
910,0.0209326652381,199.39382033,101100
920,0.0204056700176,201.691200577,102200
930,0.0216976180099,203.935965288,103300
940,0.020692322947,206.004684481,104400
950,0.0218868345135,208.081999467,105500
960,0.0200104874821,210.173125049,106600
970,0.0215981974017,212.342566919,107700
980,0.0222892252088,214.424005387,108800
990,0.0205533282783,216.483888344,109900
1000,0.0209889305172,218.546134916,111000
1010,0.0206089298183,220.877131257,112100
1020,0.0196220500855,223.126388207,113200
1030,0.0211679592982,225.385335492,114300
1040,0.0196447130049,227.546630834,115400
1050,0.0210835966673,229.691715366,116500
1060,0.0198464675025,231.766754541,117600
1070,0.0198973250069,233.8353793,118700
1080,0.0200231074011,235.972173819,119800
1090,0.0207132446341,238.138920379,120900
1100,0.0219971504903,240.279476644,122000
1110,0.0198815025039,242.37196711,123100
1120,0.0203303128035,244.672232092,124200
1130,0.0205556212789,246.876405424,125300
1140,0.0203780632416,249.03683097,126400
1150,0.0198436991462,251.140362723,127500
1160,0.0199885320247,253.243771815,128600
1170,0.0212138528376,255.431524001,129700
1180,0.0210064952901,257.498379809,130800
1190,0.0215832560841,259.612164006,131900
1200,0.0215955897613,261.822984808,133000
1210,0.0212433552439,264.07028168,134100
1220,0.0211302280695,266.353538891,135200
1230,0.019564616869,268.601844233,136300
1240,0.0185243885349,270.790809759,137400
1250,0.0207619664292,273.044145917,138500
1260,0.0209589237375,275.289403774,139600
1270,0.0204430002485,277.543078517,140700
1280,0.0201970640817,279.809097763,141800
1290,0.0206660925916,281.977390872,142900
1300,0.0204140578138,284.144057125,144000
1310,0.0202101753837,286.25717946,145100
1320,0.0198461182594,288.398609609,146200
1330,0.0201004097976,290.582632172,147300
1340,0.020544702085,292.753699055,148400
1350,0.0214298976947,294.832229352,149500
1360,0.0199330211805,296.902863022,150600
1370,0.0205230366521,298.968336584,151700
1380,0.0209946299839,301.176834502,152800
1390,0.0202507724973,303.420065573,153900
1400,0.0198431241623,305.662028103,155000
1410,0.0206283451472,307.899413847,156100
1420,0.0196314768382,310.128372415,157200
1430,0.0209704376472,312.35901638,158300
1440,0.0200043184398,314.552177852,159400
1450,0.0211262443985,316.668065071,160500
1460,0.0202824866536,318.729399277,161600
1470,0.022625706766,320.975887993,162700
1480,0.0212137062636,323.19887266,163800
1490,0.0204638011878,325.382189074,164900
