iterations,fitness,time,fevals
0,0.0331471945339,0.003232116,586
10,0.0411113832719,0.006084169,1070
20,0.0437666359768,0.008849683,1554
30,0.0473957077296,0.011914775,2039
40,0.0473321006853,0.014846285,2516
50,0.0542436848954,0.017876697,3005
60,0.0551832542109,0.020461191,3484
70,0.0608624115489,0.02311721,3966
80,0.0659915064408,0.025580708,4447
90,0.0640070096678,0.028326044,4925
100,0.0642038161412,0.030968713,5409
110,0.0620408342584,0.033483906,5884
120,0.0594982555439,0.036370983,6359
130,0.0686642080929,0.038885541,6830
140,0.0642793299329,0.04125625,7305
150,0.0703842344366,0.043936297,7772
160,0.0633093287061,0.046865568,8252
170,0.0650431478195,0.049155506,8739
180,0.0741208186496,0.051500288,9219
190,0.0788650606345,0.054277409,9691
200,0.0765853100101,0.056870651,10185
210,0.0790695497682,0.059231262,10667
220,0.0763294393787,0.061478011,11149
230,0.078996644861,0.06388195,11645
240,0.0776647324858,0.066179859,12128
250,0.0721345726434,0.068926207,12609
260,0.0770249163288,0.071148029,13093
270,0.07656653741,0.073390306,13566
280,0.0786701055616,0.075868058,14043
290,0.0806177779922,0.07881863,14534
300,0.0802443215594,0.081019167,15013
310,0.0841534139099,0.083225206,15496
320,0.0799059188281,0.085426332,15982
330,0.0833856656983,0.088366596,16480
340,0.0864853928463,0.090338342,16959
350,0.0906243722658,0.092232437,17452
360,0.0911985739983,0.09414155,17922
370,0.0865467411833,0.096027552,18398
380,0.0930844085102,0.098346273,18882
390,0.0911734227055,0.100642794,19374
400,0.0863754696165,0.10321225,19855
410,0.0813964208675,0.105541884,20338
420,0.0758156709773,0.107782213,20813
430,0.0807367279627,0.109959295,21284
440,0.0826674557491,0.112513768,21770
450,0.0820271400256,0.114989261,22243
460,0.0779842084422,0.117768045,22730
470,0.0805450144535,0.120105098,23217
480,0.0753641530863,0.122273939,23701
490,0.0842334410043,0.124859205,24191
500,0.0870893787522,0.12704601,24670
510,0.0870893787522,0.129480384,25160
520,0.0858192223518,0.131602237,25636
530,0.0881528013687,0.134015124,26120
540,0.0815051188907,0.13624544,26600
550,0.0808092839408,0.138305767,27083
560,0.0889281615554,0.140290973,27570
570,0.0824305045573,0.14231562,28047
580,0.0800540512794,0.145021663,28534
590,0.0770247597942,0.147032547,29024
600,0.0845460555476,0.149002377,29504
610,0.081501896812,0.151378107,29987
620,0.0786706926378,0.153450318,30472
630,0.0808617412551,0.155609023,30969
640,0.0833053384737,0.157663674,31446
650,0.0850813919809,0.159763047,31917
660,0.0799442061119,0.16204462,32388
670,0.0796070311248,0.164454823,32870
680,0.0858672748679,0.166604356,33349
690,0.0825848861892,0.168668258,33835
700,0.0779205999457,0.170737381,34314
710,0.0931134442958,0.172827445,34791
720,0.0855060013653,0.174995126,35276
730,0.0920582373302,0.177311112,35761
740,0.091265103255,0.179647312,36244
750,0.0935757935369,0.181814014,36714
760,0.0896426775237,0.183822294,37191
770,0.0989213462596,0.185972959,37667
780,0.0917827942803,0.188029375,38162
790,0.0868165540932,0.190123015,38642
800,0.0855553004118,0.192115721,39130
810,0.0910110369905,0.194135857,39620
820,0.0845014786067,0.196105861,40093
830,0.088491159274,0.19804917,40573
840,0.0818821849552,0.200081722,41058
850,0.099032968302,0.202080512,41540
860,0.0925765735661,0.204160598,42025
870,0.0865268897043,0.206256957,42512
880,0.0925178391238,0.208962212,42984
890,0.0962834410515,0.211316662,43463
900,0.0947197219939,0.213316083,43947
910,0.0937556542646,0.215263943,44417
920,0.0888492074734,0.217230843,44898
930,0.0928613210348,0.219169929,45391
940,0.102725898535,0.221255259,45879
950,0.0934921828079,0.223266398,46349
960,0.0915700508554,0.225343767,46841
970,0.0927320315013,0.227679445,47312
980,0.1002386438,0.229679628,47795
990,0.101407343087,0.231674765,48272
1000,0.10961742933,0.233673719,48752
1010,0.0962199892142,0.236031527,49254
1020,0.0906319183562,0.238606731,49729
1030,0.0986918205044,0.240675257,50219
1040,0.0877266528631,0.242818775,50696
1050,0.09074949093,0.245032311,51161
1060,0.100302521535,0.247238372,51626
1070,0.100997113951,0.249357066,52099
1080,0.0975386689435,0.251362028,52583
1090,0.0945779827083,0.253650089,53073
1100,0.0903640678864,0.255665211,53548
1110,0.090714771906,0.258071283,54024
1120,0.0901158452619,0.260550138,54498
1130,0.0953732213718,0.262545948,54985
1140,0.096239830546,0.264497873,55476
1150,0.0975640985991,0.266466092,55954
1160,0.096635642292,0.268412528,56427
1170,0.0973987793997,0.270328929,56904
1180,0.095440461265,0.272532636,57389
1190,0.0995604969327,0.280109994,57872
1200,0.10781401775,0.282255982,58347
1210,0.101872509773,0.284225165,58832
1220,0.0985544293927,0.286270276,59308
1230,0.10175730556,0.288180451,59781
1240,0.0987122454345,0.290184776,60256
1250,0.1005557562,0.29212527,60734
1260,0.0976842650571,0.294076093,61211
1270,0.103753460002,0.296012034,61689
1280,0.101441884493,0.297923368,62177
1290,0.0972034411759,0.300241313,62657
1300,0.098682709982,0.302241551,63138
1310,0.0968501683874,0.304247336,63612
1320,0.0985125462838,0.306250762,64086
1330,0.101948060522,0.30829711,64575
1340,0.0978315296629,0.310213408,65055
1350,0.0971071596577,0.312141733,65544
1360,0.101476045899,0.314058256,66031
1370,0.100060179231,0.316031293,66512
1380,0.0948560668396,0.318168841,66982
1390,0.0993145675931,0.320276062,67462
1400,0.10081181787,0.32265369,67936
1410,0.0940980246166,0.324631329,68424
1420,0.104610920346,0.326940746,68905
1430,0.104243481247,0.328912894,69377
1440,0.108821259483,0.330884717,69852
1450,0.105915497937,0.332984067,70329
1460,0.108615975177,0.335062971,70820
1470,0.109065165665,0.337250449,71305
1480,0.108600253837,0.339252521,71793
1490,0.11001652255,0.341054578,72277
1500,0.108652152913,0.343222843,72763
1510,0.103103399138,0.345437952,73258
1520,0.100661253929,0.347766114,73750
1530,0.113009518207,0.349691493,74230
1540,0.110459191599,0.351518978,74706
1550,0.112233105967,0.353620552,75187
1560,0.102728548665,0.355425508,75660
1570,0.103120377781,0.357351804,76144
1580,0.102369689977,0.359565985,76626
1590,0.0957790126934,0.361516408,77089
1600,0.0968711600121,0.363502822,77574
1610,0.105369164726,0.36572138,78035
1620,0.10394500987,0.367975574,78518
1630,0.107273465718,0.369897459,79008
1640,0.104631557643,0.371755844,79502
1650,0.102760476746,0.373893652,79975
1660,0.101735171536,0.375798439,80451
1670,0.0978152461121,0.378076311,80933
1680,0.0962240933497,0.380028154,81423
1690,0.0978090027174,0.3823562,81912
1700,0.104824611726,0.384352035,82392
1710,0.10743029636,0.386269173,82886
1720,0.101901558724,0.388262106,83375
1730,0.113112016505,0.390180969,83872
1740,0.10925349504,0.392051221,84348
1750,0.106228097747,0.393928662,84827
1760,0.101137825844,0.395815972,85307
1770,0.100416012025,0.397757694,85801
1780,0.105613599555,0.39975237,86288
1790,0.101485340728,0.401671985,86771
1800,0.102559659448,0.403580983,87254
1810,0.104015871315,0.405691558,87740
1820,0.102382543059,0.407372222,88226
1830,0.109083199379,0.409212293,88703
1840,0.103301430815,0.410893249,89187
1850,0.107792840228,0.41252521,89665
1860,0.107174513656,0.414216384,90154
1870,0.111387705063,0.41602781,90648
1880,0.109901894487,0.417777305,91128
1890,0.109901894487,0.419508682,91607
1900,0.109924376089,0.421177999,92083
1910,0.102160608064,0.422974534,92569
1920,0.10630911171,0.42473756,93057
1930,0.100771300873,0.426459822,93531
1940,0.107931028198,0.428249587,94005
1950,0.106403953218,0.430149213,94495
1960,0.111077662308,0.432035738,94987
1970,0.101644816591,0.433921343,95478
1980,0.100932475781,0.436045718,95950
1990,0.102819735224,0.438476123,96437
2000,0.106264557072,0.440257445,96930
2010,0.102504801307,0.442196742,97398
2020,0.103297395924,0.444059881,97874
2030,0.10490412086,0.445961939,98350
2040,0.108105367331,0.44768813,98832
2050,0.107634523534,0.449615523,99313
2060,0.103938355638,0.451369497,99800
2070,0.105128671903,0.453459761,100280
2080,0.101108375799,0.455258012,100767
2090,0.101389486699,0.457190682,101253
2100,0.107909455482,0.459077305,101744
2110,0.102916302178,0.460892668,102233
2120,0.104275261122,0.462729095,102726
2130,0.106180335425,0.464503869,103199
2140,0.102914862595,0.466775647,103685
2150,0.09217829475,0.468797128,104162
2160,0.101012693838,0.471046147,104641
2170,0.103058083765,0.473033352,105113
2180,0.100547801946,0.475093629,105579
2190,0.0997894711801,0.477351537,106058
2200,0.108349550978,0.479207641,106543
2210,0.107863564217,0.480926095,107031
2220,0.106798161151,0.482707537,107533
2230,0.101865253026,0.484806963,108014
2240,0.108336583501,0.486626321,108490
2250,0.107266862507,0.488497683,108981
2260,0.109126157899,0.490429465,109473
2270,0.104178165183,0.492267594,109959
2280,0.106023008742,0.49401893,110450
2290,0.100764423459,0.496092232,110926
2300,0.101829858475,0.49788776,111418
2310,0.103777107417,0.499648899,111897
2320,0.106376338132,0.501337792,112390
2330,0.104539890777,0.503336875,112884
2340,0.114416319409,0.505005805,113362
2350,0.104173853545,0.506747664,113840
2360,0.108345659698,0.508666398,114328
2370,0.0992070669446,0.510396919,114811
2380,0.101688703199,0.512107969,115298
2390,0.0981273561436,0.513892328,115785
2400,0.102378647107,0.515801336,116273
2410,0.101195084283,0.517865686,116749
2420,0.0999356162434,0.520114189,117235
2430,0.0947699252099,0.522020026,117731
2440,0.0982693772067,0.523935823,118207
2450,0.0947539925682,0.526045378,118686
2460,0.0949636046224,0.527974728,119160
2470,0.0908140631708,0.52989346,119628
2480,0.0961148771779,0.531870751,120116
2490,0.0966904414758,0.533872321,120605
2500,0.097848963544,0.536191124,121077
2510,0.0882417508179,0.538510364,121560
2520,0.0958078160559,0.540527081,122045
2530,0.0948025590915,0.542524052,122533
2540,0.0988046717421,0.544500747,123015
2550,0.0937057001133,0.546415966,123487
2560,0.0956572151483,0.548313236,123965
2570,0.0929413210906,0.550240568,124452
2580,0.0899436793417,0.552570257,124932
2590,0.0866239141298,0.5550894,125418
2600,0.0853564599043,0.557356523,125900
2610,0.0849358994129,0.559539483,126387
2620,0.0828257884367,0.561640164,126875
2630,0.0969023102717,0.563893605,127375
2640,0.0970132926383,0.566105235,127854
2650,0.0958549011813,0.56828297,128339
2660,0.0947199933726,0.570499499,128817
2670,0.0914187632937,0.57252536,129299
2680,0.0897847069506,0.574575384,129781
2690,0.0916979804413,0.576530858,130257
2700,0.0917022174825,0.578559984,130734
2710,0.0941614414346,0.580621705,131215
2720,0.096111899885,0.582759154,131697
2730,0.0891242869865,0.584920615,132173
2740,0.0907548338139,0.586901975,132648
2750,0.102309315385,0.588964172,133144
2760,0.0986992045119,0.590904161,133627
2770,0.0947875967236,0.592842125,134124
2780,0.100853404837,0.59489788,134616
2790,0.103553297419,0.596960975,135088
2800,0.101380422764,0.598813911,135568
2810,0.105909368346,0.600538967,136059
2820,0.108208158205,0.602320378,136526
2830,0.104668486793,0.604089238,137022
2840,0.105350395697,0.605855699,137508
2850,0.0988347762309,0.607744054,137984
2860,0.0995170446896,0.609662378,138461
2870,0.0932078207047,0.611592853,138936
2880,0.0948473982917,0.613564465,139426
2890,0.0963338633817,0.615629283,139912
2900,0.0977690795141,0.61775533,140392
2910,0.0948538732415,0.619731915,140863
2920,0.0862143654275,0.622038512,141343
2930,0.0917544161565,0.624184082,141816
2940,0.0860443686492,0.62639741,142298
2950,0.0850946325131,0.628497763,142789
2960,0.0929164498913,0.630570193,143273
2970,0.0902106527474,0.632710736,143758
2980,0.0889911656136,0.635031218,144243
2990,0.0848096093157,0.637138533,144735
3000,0.0885998586436,0.639233341,145206
