iterations,fitness,time,fevals
0,558.0,13.092963218,1000
10,577.0,26.240926676,2100
20,615.0,39.049953859,3200
30,647.0,51.307738739,4300
40,667.0,62.765267518,5400
50,693.0,74.016107276,6500
60,709.0,84.710831663,7600
70,721.0,95.121892392,8700
80,733.0,105.682606512,9800
90,740.0,116.290155683,10900
100,744.0,126.173099751,12000
110,746.0,135.75114186,13100
120,754.0,145.413664877,14200
130,752.0,155.022935279,15300
140,752.0,164.385267875,16400
150,750.0,173.874080589,17500
160,756.0,183.285241414,18600
170,756.0,193.246178318,19700
180,756.0,203.04298163,20800
190,754.0,213.049553559,21900
200,758.0,223.230425264,23000
210,756.0,232.788122162,24100
220,760.0,242.388482584,25200
230,758.0,251.977688815,26300
240,758.0,261.300719552,27400
250,756.0,270.720610692,28500
260,762.0,280.059352221,29600
270,756.0,289.525267375,30700
280,758.0,299.231564848,31800
290,760.0,308.962242553,32900
300,762.0,318.841704835,34000
310,768.0,328.388503408,35100
320,760.0,338.208345512,36200
330,766.0,348.306987114,37300
340,762.0,357.833550193,38400
350,764.0,367.849332271,39500
360,768.0,377.680815545,40600
370,768.0,387.421277068,41700
380,764.0,396.916798011,42800
390,765.0,406.616711186,43900
400,764.0,416.144123708,45000
410,766.0,426.177197732,46100
420,772.0,436.145994522,47200
430,768.0,445.781655527,48300
440,768.0,455.610724865,49400
450,768.0,465.242494699,50500
460,768.0,475.347008312,51600
470,768.0,485.12699608,52700
480,772.0,494.578329221,53800
490,773.0,504.185635681,54900
500,768.0,513.821311573,56000
510,776.0,523.199644769,57100
520,768.0,533.102051888,58200
530,768.0,542.496938192,59300
540,764.0,552.030187484,60400
550,772.0,561.769483835,61500
560,766.0,571.385635585,62600
570,770.0,580.716810417,63700
580,770.0,590.686726329,64800
590,772.0,600.529967096,65900
600,772.0,609.887014021,67000
610,776.0,619.379099335,68100
620,776.0,629.027073572,69200
630,774.0,638.556029641,70300
640,774.0,647.985370865,71400
650,772.0,657.636613003,72500
660,774.0,667.269173323,73600
670,776.0,676.603778341,74700
680,778.0,686.158888776,75800
690,774.0,695.811912533,76900
700,778.0,705.618216615,78000
710,774.0,715.192477434,79100
720,782.0,724.921890561,80200
730,772.0,734.974162452,81300
740,782.0,744.951709617,82400
750,774.0,754.65491627,83500
760,780.0,764.346155982,84600
770,778.0,773.873965633,85700
780,780.0,783.462128158,86800
790,780.0,792.784329965,87900
800,778.0,802.053990845,89000
810,776.0,811.767994393,90100
820,782.0,821.118528931,91200
830,776.0,830.674005789,92300
840,776.0,840.275523525,93400
850,778.0,849.782572498,94500
860,778.0,859.351376379,95600
870,776.0,868.935865831,96700
880,776.0,878.523697452,97800
890,784.0,887.764092918,98900
900,782.0,897.328384918,100000
910,780.0,906.922865198,101100
920,780.0,916.695695465,102200
930,784.0,926.237506798,103300
940,788.0,935.779883401,104400
950,782.0,945.462408037,105500
960,782.0,955.076382592,106600
970,782.0,964.559678626,107700
980,790.0,974.022350547,108800
990,788.0,983.575253319,109900
1000,784.0,992.968522396,111000
1010,788.0,1002.28017133,112100
1020,786.0,1011.73343184,113200
1030,786.0,1021.2208681,114300
1040,786.0,1031.26878336,115400
1050,786.0,1041.2723203,116500
1060,782.0,1051.11475316,117600
1070,784.0,1060.76973796,118700
1080,792.0,1070.12573601,119800
1090,784.0,1079.44844388,120900
1100,786.0,1089.1501335,122000
1110,786.0,1098.78711941,123100
1120,784.0,1108.11326063,124200
1130,784.0,1117.68844006,125300
1140,792.0,1127.13093869,126400
1150,784.0,1137.53157279,127500
1160,781.0,1147.17149991,128600
1170,786.0,1156.82717685,129700
1180,792.0,1166.0273227,130800
1190,784.0,1175.56019299,131900
1200,786.0,1185.14714581,133000
1210,786.0,1194.71528625,134100
1220,782.0,1204.33263087,135200
1230,790.0,1214.51911715,136300
1240,780.0,1224.01750883,137400
1250,788.0,1233.65873134,138500
1260,784.0,1243.16673835,139600
1270,788.0,1252.63464412,140700
1280,782.0,1262.18019891,141800
1290,780.0,1272.00319398,142900
1300,786.0,1281.63470941,144000
1310,787.0,1291.14202938,145100
1320,784.0,1300.52826876,146200
1330,786.0,1309.80140602,147300
1340,788.0,1319.5411021,148400
1350,790.0,1329.02947986,149500
1360,790.0,1338.60095123,150600
1370,786.0,1348.24086735,151700
1380,790.0,1358.41266039,152800
1390,792.0,1367.45610837,153900
1400,786.0,1376.92286012,155000
1410,792.0,1386.71289332,156100
1420,790.0,1396.46912719,157200
1430,788.0,1405.87469911,158300
1440,790.0,1415.3741738,159400
1450,796.0,1424.52247507,160500
1460,788.0,1433.99948047,161600
1470,792.0,1443.86728813,162700
1480,796.0,1453.62268446,163800
1490,790.0,1463.70285046,164900
1500,794.0,1473.35391463,166000
1510,790.0,1482.74192332,167100
1520,792.0,1492.29112476,168200
1530,786.0,1502.08224675,169300
1540,792.0,1511.58703029,170400
1550,792.0,1520.82279139,171500
1560,792.0,1529.93522999,172600
1570,794.0,1539.79430284,173700
1580,790.0,1549.04588916,174800
1590,794.0,1558.27142601,175900
1600,794.0,1567.9971867,177000
1610,792.0,1577.72322613,178100
1620,792.0,1587.45993077,179200
1630,792.0,1596.8559402,180300
1640,788.0,1606.70643969,181400
1650,796.0,1616.85335364,182500
1660,798.0,1626.44713728,183600
1670,798.0,1635.93742313,184700
1680,800.0,1645.59579733,185800
1690,792.0,1655.30705044,186900
1700,800.0,1665.05658984,188000
1710,800.0,1674.89469538,189100
1720,798.0,1684.63417571,190200
1730,798.0,1693.98255836,191300
1740,796.0,1703.16375642,192400
1750,792.0,1712.7286652,193500
1760,796.0,1722.59139506,194600
1770,796.0,1731.84092493,195700
1780,796.0,1741.44358739,196800
1790,794.0,1751.75737727,197900
1800,794.0,1761.39659117,199000
1810,798.0,1770.86089182,200100
1820,798.0,1780.76251798,201200
1830,792.0,1790.30000506,202300
1840,802.0,1799.84388764,203400
1850,794.0,1809.4230493,204500
1860,796.0,1818.98636106,205600
1870,796.0,1828.68481838,206700
1880,798.0,1838.16910102,207800
1890,794.0,1847.51771678,208900
1900,798.0,1856.77659518,210000
1910,802.0,1866.13474317,211100
1920,802.0,1875.7261028,212200
1930,796.0,1885.41725779,213300
1940,796.0,1894.95018492,214400
1950,794.0,1904.61283989,215500
1960,800.0,1914.07632648,216600
1970,800.0,1923.41005317,217700
1980,800.0,1932.8608301,218800
1990,794.0,1942.39374937,219900
2000,804.0,1951.86457522,221000
2010,802.0,1961.31320023,222100
2020,796.0,1970.90383738,223200
2030,801.0,1981.08883979,224300
2040,798.0,1990.5354823,225400
2050,800.0,2000.15019626,226500
2060,800.0,2009.54491243,227600
2070,794.0,2019.12113774,228700
2080,798.0,2028.87857024,229800
2090,798.0,2038.18937251,230900
2100,806.0,2047.86964183,232000
2110,798.0,2057.69200355,233100
2120,798.0,2067.29573433,234200
2130,800.0,2076.58205186,235300
2140,801.0,2085.95140333,236400
2150,804.0,2095.4854327,237500
2160,802.0,2105.04911177,238600
2170,802.0,2114.78521461,239700
2180,802.0,2124.48715758,240800
2190,808.0,2133.82637389,241900
2200,798.0,2143.14932839,243000
2210,804.0,2152.58184119,244100
2220,806.0,2161.90191187,245200
2230,800.0,2171.16069631,246300
2240,804.0,2180.7493119,247400
2250,802.0,2189.93847859,248500
2260,802.0,2199.37277698,249600
2270,802.0,2208.94588308,250700
2280,806.0,2218.71744719,251800
2290,808.0,2228.58368408,252900
2300,804.0,2237.91167335,254000
2310,802.0,2247.26527992,255100
2320,804.0,2256.67152638,256200
2330,806.0,2266.08688743,257300
2340,800.0,2275.88991602,258400
2350,802.0,2285.72862088,259500
2360,808.0,2295.69473411,260600
2370,802.0,2305.23125466,261700
2380,800.0,2314.65581376,262800
2390,806.0,2324.09273267,263900
2400,804.0,2333.55249708,265000
2410,804.0,2343.21899822,266100
2420,800.0,2352.60347389,267200
2430,804.0,2362.30640676,268300
2440,804.0,2371.89929656,269400
2450,802.0,2380.95661423,270500
2460,800.0,2390.47399787,271600
2470,798.0,2400.21692947,272700
2480,806.0,2409.74158276,273800
2490,810.0,2419.34218692,274900
2500,798.0,2428.66631972,276000
2510,800.0,2437.8376754,277100
2520,804.0,2447.20447201,278200
2530,808.0,2456.79057926,279300
2540,808.0,2466.41817141,280400
2550,804.0,2476.03880632,281500
2560,808.0,2485.69290077,282600
2570,804.0,2495.19688939,283700
2580,806.0,2504.4549147,284800
2590,802.0,2514.21790524,285900
2600,806.0,2523.65416932,287000
2610,808.0,2533.08125178,288100
2620,808.0,2542.48164779,289200
2630,808.0,2551.99426598,290300
2640,802.0,2561.200963,291400
2650,806.0,2570.77567031,292500
2660,808.0,2579.80797581,293600
2670,810.0,2589.20152566,294700
2680,808.0,2598.96992346,295800
2690,812.0,2608.41158212,296900
2700,806.0,2617.92220427,298000
2710,806.0,2627.04381865,299100
2720,808.0,2636.49617577,300200
2730,800.0,2645.71256692,301300
2740,808.0,2654.93073946,302400
2750,804.0,2664.73147574,303500
2760,806.0,2674.46624793,304600
2770,804.0,2683.87864567,305700
2780,802.0,2693.17191946,306800
2790,808.0,2703.11902768,307900
2800,808.0,2712.75147479,309000
2810,801.0,2722.45110967,310100
2820,808.0,2731.82536371,311200
2830,804.0,2741.1913968,312300
2840,806.0,2750.88440811,313400
2850,808.0,2760.50780265,314500
2860,806.0,2769.8964866,315600
2870,810.0,2779.45201898,316700
2880,808.0,2789.29017135,317800
2890,810.0,2798.80168804,318900
2900,808.0,2808.44059871,320000
2910,804.0,2818.24592577,321100
2920,804.0,2827.57836981,322200
2930,804.0,2837.08187271,323300
2940,812.0,2846.35769101,324400
2950,808.0,2855.8502562,325500
2960,812.0,2865.26000229,326600
2970,810.0,2874.93786067,327700
2980,798.0,2884.07022264,328800
2990,806.0,2893.43989258,329900
3000,808.0,2903.1116104,331000
