iterations,fitness,time,fevals
0,530.0,0.00541323,650
10,539.0,0.009883231,1202
20,549.0,0.013866776,1745
30,547.0,0.017427622,2293
40,543.0,0.020692328,2844
50,545.0,0.024293193,3390
60,549.0,0.027828253,3942
70,557.0,0.030942767,4491
80,551.0,0.035015797,5042
90,550.0,0.038965877,5589
100,550.0,0.042582669,6135
110,545.0,0.046118445,6680
120,545.0,0.049021397,7230
130,544.0,0.05194274,7782
140,545.0,0.0550948,8329
150,541.0,0.059044779,8882
160,546.0,0.062248829,9438
170,538.0,0.065197585,9987
180,542.0,0.0686015,10539
190,538.0,0.071479004,11087
200,540.0,0.07450131,11641
210,540.0,0.077368154,12194
220,538.0,0.080179822,12740
230,540.0,0.083029648,13287
240,540.0,0.085909987,13842
250,542.0,0.088757767,14388
260,542.0,0.091547944,14934
270,540.0,0.094364233,15480
280,540.0,0.097225927,16026
290,546.0,0.101102164,16566
300,538.0,0.105207939,17111
310,540.0,0.109298332,17663
320,540.0,0.112977305,18207
330,540.0,0.115870829,18766
340,544.0,0.118735605,19309
350,540.0,0.121582558,19856
360,546.0,0.124473475,20409
370,540.0,0.127345264,20956
380,544.0,0.130188076,21501
390,540.0,0.133008873,22053
400,542.0,0.135870403,22601
410,544.0,0.138713701,23155
420,540.0,0.14157144,23706
430,542.0,0.144405058,24259
440,544.0,0.147246472,24806
450,544.0,0.150467995,25349
460,546.0,0.153563246,25900
470,544.0,0.156397928,26442
480,544.0,0.159207853,26994
490,544.0,0.16207143,27542
500,546.0,0.164908897,28087
510,546.0,0.167726202,28642
520,544.0,0.17105064,29185
530,544.0,0.17448277,29736
540,546.0,0.178004041,30279
550,544.0,0.181397663,30831
560,544.0,0.184248332,31377
570,544.0,0.187731055,31937
580,544.0,0.190529258,32488
590,544.0,0.193994332,33040
600,548.0,0.19680889,33592
610,544.0,0.199847394,34145
620,546.0,0.202724803,34693
630,546.0,0.206123158,35237
640,546.0,0.209265225,35791
650,544.0,0.21211733,36335
660,544.0,0.21496267,36888
670,546.0,0.217806806,37436
680,544.0,0.220577952,37984
690,548.0,0.224090006,38530
700,544.0,0.227711976,39073
710,546.0,0.230563556,39618
720,550.0,0.233414836,40163
730,550.0,0.236218731,40713
740,548.0,0.239051487,41258
750,548.0,0.241971735,41810
760,546.0,0.244808972,42362
770,548.0,0.248299427,42910
780,550.0,0.251164181,43457
790,550.0,0.255254361,44001
800,550.0,0.25888749,44552
810,550.0,0.261807104,45098
820,550.0,0.264874652,45656
830,550.0,0.268150469,46204
840,552.0,0.271055881,46748
850,552.0,0.273965508,47294
860,552.0,0.277720348,47842
870,550.0,0.280983853,48388
880,550.0,0.283926353,48939
890,554.0,0.28735672,49490
900,552.0,0.290889552,50037
910,552.0,0.295000694,50587
920,550.0,0.298026977,51141
930,550.0,0.300842383,51684
940,550.0,0.304190265,52221
950,548.0,0.307131775,52764
960,544.0,0.310208518,53318
970,544.0,0.313629149,53867
980,546.0,0.316484208,54418
990,546.0,0.319546395,54965
1000,544.0,0.32250811,55511
1010,544.0,0.325588405,56057
1020,546.0,0.328937069,56605
1030,548.0,0.33173342,57155
1040,546.0,0.33462175,57709
1050,548.0,0.337451069,58256
1060,548.0,0.340341339,58806
1070,550.0,0.343141574,59354
1080,552.0,0.34597475,59906
1090,552.0,0.349422981,60453
1100,550.0,0.352278737,61000
1110,552.0,0.35515693,61545
1120,550.0,0.357928938,62089
1130,548.0,0.360825727,62639
1140,548.0,0.363787172,63187
1150,552.0,0.366699582,63734
1160,552.0,0.369482803,64285
1170,552.0,0.373080452,64833
1180,556.0,0.38701788,65385
1190,554.0,0.390201587,65927
1200,556.0,0.393456683,66477
1210,556.0,0.396669562,67031
1220,556.0,0.399644283,67589
1230,558.0,0.402501201,68138
1240,556.0,0.406204862,68683
1250,558.0,0.409109563,69221
1260,558.0,0.412085941,69769
1270,554.0,0.4151061,70319
1280,554.0,0.418042978,70873
1290,550.0,0.421812381,71418
1300,552.0,0.424978823,71963
1310,550.0,0.428041475,72515
1320,552.0,0.431096184,73058
1330,550.0,0.434483791,73603
1340,550.0,0.438297523,74156
1350,552.0,0.441238393,74697
1360,552.0,0.444196099,75243
1370,552.0,0.447221796,75794
1380,552.0,0.450070162,76332
1390,554.0,0.453505615,76878
1400,556.0,0.456343515,77425
1410,556.0,0.45918203,77970
1420,556.0,0.462025459,78519
1430,558.0,0.464819102,79068
1440,558.0,0.467679472,79620
1450,556.0,0.471086796,80169
1460,560.0,0.473916958,80722
1470,560.0,0.476952222,81276
1480,562.0,0.480954855,81819
1490,562.0,0.48524345,82372
1500,558.0,0.489334952,82923
1510,558.0,0.492688913,83461
1520,560.0,0.495529733,83999
1530,560.0,0.498438142,84546
1540,556.0,0.501304448,85088
1550,558.0,0.504183701,85636
1560,556.0,0.507563652,86175
1570,556.0,0.510455913,86725
1580,554.0,0.513322,87271
1590,554.0,0.516263709,87822
1600,554.0,0.519115522,88373
1610,552.0,0.521984852,88923
1620,556.0,0.524829751,89469
1630,556.0,0.527733874,90015
1640,560.0,0.530562465,90569
1650,560.0,0.533423287,91117
1660,556.0,0.53651071,91662
1670,558.0,0.539405972,92213
1680,558.0,0.542246016,92756
1690,558.0,0.545063194,93298
1700,556.0,0.54793044,93839
1710,556.0,0.55139678,94392
1720,560.0,0.555117756,94940
1730,560.0,0.558327146,95484
1740,560.0,0.561548298,96032
1750,558.0,0.564347209,96584
1760,556.0,0.56723795,97132
1770,558.0,0.570094274,97680
1780,560.0,0.573527869,98224
1790,560.0,0.577048184,98761
1800,560.0,0.579901421,99313
1810,560.0,0.582792536,99867
1820,562.0,0.586613812,100414
1830,564.0,0.591914343,100964
1840,568.0,0.594930802,101513
1850,566.0,0.597930899,102061
1860,570.0,0.600859738,102607
1870,566.0,0.603813392,103154
