iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.130389880033,0.128511187148,0.125655131292,0.516776075857,0.527696793003,0.551700680272,0.289705191
1,0.12693520314,0.125651395371,0.126962319863,0.55579868709,0.545189504373,0.548979591837,0.547865534
2,0.115070529758,0.116479670219,0.117318652515,0.611962071481,0.581632653061,0.592517006803,0.788800378
3,0.126587739796,0.123642669201,0.123686498888,0.557257476295,0.590379008746,0.570068027211,1.063233184
4,0.114787465537,0.116147667463,0.117352511759,0.611962071481,0.593294460641,0.574829931973,1.310857192
5,0.114397295742,0.115805293905,0.117289607962,0.613785557987,0.594752186589,0.574829931973,1.573324326
6,0.136184737628,0.136386506637,0.132477157367,0.563092633115,0.552478134111,0.559863945578,1.834466138
7,0.145741608835,0.144538073717,0.148747569943,0.502552881109,0.518950437318,0.5,2.094431453
8,0.125436885507,0.131550985822,0.131906871275,0.58242159008,0.540816326531,0.539455782313,2.371286797
9,0.143578419786,0.14223384323,0.13873906399,0.437636761488,0.446064139942,0.469387755102,2.649117973
10,0.124444844145,0.130160090022,0.130646836036,0.579139314369,0.545189504373,0.550340136054,2.911724591
11,0.122526594393,0.121766232948,0.117999446247,0.590444930708,0.575801749271,0.610204081633,3.145483913
12,0.115334257306,0.113661821671,0.115476102813,0.622538293217,0.626822157434,0.624489795918,3.411322259
13,0.100347631649,0.102403257493,0.101257072707,0.700583515682,0.69387755102,0.692517006803,3.658176964
14,0.138786213233,0.137243446602,0.137046810926,0.45295404814,0.443148688047,0.453741496599,3.871283308
15,0.138706630807,0.140032526063,0.138875030623,0.454777534646,0.434402332362,0.455782312925,4.116738233
16,0.157061234313,0.156603051513,0.16446542242,0.467906637491,0.459183673469,0.438095238095,4.374554414
17,0.124164821845,0.129690918865,0.130089749013,0.578774617068,0.548104956268,0.548979591837,4.666156425
18,0.158758617118,0.157605604625,0.158851799824,0.388037928519,0.396501457726,0.408843537415,4.941345346
19,0.111711665464,0.111741494782,0.111973914585,0.654996353027,0.666180758017,0.667346938776,5.212807702
20,0.100228406207,0.102269983273,0.100870031722,0.698395331875,0.698250728863,0.700680272109,5.487558351
21,0.145558965793,0.145720641039,0.139028989341,0.512035010941,0.507288629738,0.536734693878,5.737560655
22,0.143365825261,0.147341046164,0.138180731456,0.477753464624,0.447521865889,0.489795918367,5.982044954
23,0.129089533156,0.127287659042,0.12637701072,0.515317286652,0.524781341108,0.534693877551,6.24286637
24,0.101448123783,0.102872573375,0.102300137515,0.705689277899,0.704081632653,0.689115646259,6.505653708
25,0.109420150427,0.115368846184,0.117608467983,0.655725747629,0.613702623907,0.615646258503,6.749926781
26,0.100569329139,0.102698130399,0.101605473079,0.698395331875,0.690962099125,0.691156462585,6.985692209
27,0.124040118403,0.129543883658,0.129953363414,0.575127644055,0.548104956268,0.542857142857,7.241441853
28,0.0998366451897,0.101907067238,0.100690183544,0.701677607586,0.696793002915,0.697278911565,7.514005709
29,0.124168648559,0.129777269807,0.130115028924,0.575492341357,0.545189504373,0.546258503401,7.788162198
30,0.172320096502,0.179490182218,0.17907903938,0.429248723559,0.399416909621,0.41156462585,8.029775563
31,0.116335339397,0.116657389646,0.117256169701,0.619985412108,0.599125364431,0.617006802721,8.2694446
32,0.123610041562,0.129133679514,0.129492992413,0.580598103574,0.546647230321,0.548979591837,8.524570299
33,0.12388820895,0.129526884238,0.12975942038,0.582056892779,0.545189504373,0.548299319728,8.768629038
34,0.124390440294,0.129991594149,0.130329044764,0.569292487236,0.546647230321,0.538775510204,9.006964232
35,0.123491034712,0.124163584351,0.121963338899,0.580598103574,0.552478134111,0.582993197279,9.25095764
36,0.115170716434,0.116154752143,0.117760869762,0.591539022611,0.590379008746,0.605442176871,9.460929814
37,0.14370404678,0.14651866983,0.148695360999,0.409190371991,0.379008746356,0.387074829932,9.684526302
