iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.128163575654,0.131272724249,0.13213633001,0.559080962801,0.545189504373,0.537414965986,0.015516361
1,0.12840216508,0.131554195805,0.132430063389,0.556892778993,0.545189504373,0.534013605442,0.031694819
2,0.128322275819,0.131493091821,0.132334650897,0.559080962801,0.548104956268,0.536054421769,0.047510483
3,0.128729487347,0.131883452739,0.132709926672,0.553610503282,0.548104956268,0.527210884354,0.063222956
4,0.128902237584,0.132107374477,0.132950914668,0.55579868709,0.545189504373,0.531972789116,0.078812761
5,0.128902237584,0.132107374477,0.132950914668,0.55579868709,0.545189504373,0.531972789116,0.09587592
6,0.128504312252,0.131610688346,0.132545292149,0.558351568198,0.545189504373,0.531972789116,0.112171507
7,0.128645641727,0.131751689346,0.132555332284,0.556892778993,0.545189504373,0.531972789116,0.127566753
8,0.128895174493,0.132020283621,0.132797299978,0.556163384391,0.545189504373,0.532653061224,0.143096215
9,0.129942696148,0.133139025654,0.133664145852,0.549234135667,0.536443148688,0.531972789116,0.159019727
10,0.12984373138,0.133329947401,0.134003747667,0.54996353027,0.534985422741,0.527891156463,0.173949716
11,0.129736567183,0.133089904989,0.133914433818,0.551422319475,0.533527696793,0.527210884354,0.189750146
12,0.128878004961,0.132437507103,0.133274409995,0.553610503282,0.536443148688,0.53537414966,0.205150696
13,0.12888230581,0.132440033037,0.133272667636,0.553610503282,0.536443148688,0.53537414966,0.223133122
14,0.128967837736,0.132533544066,0.133327175137,0.553245805981,0.539358600583,0.53537414966,0.239011244
15,0.128824926459,0.132358977942,0.133175063783,0.553610503282,0.539358600583,0.534693877551,0.255027772
16,0.129270861079,0.132794073525,0.133752133299,0.548869438366,0.539358600583,0.530612244898,0.272763111
17,0.128850621461,0.132285450907,0.133155445006,0.551787016776,0.539358600583,0.532653061224,0.290155226
18,0.12889679693,0.132141558874,0.132686775022,0.557622173596,0.533527696793,0.538775510204,0.306555448
19,0.135888588951,0.139271445747,0.140129999965,0.537563822028,0.514577259475,0.517006802721,0.322912571
20,0.135634872442,0.139309567352,0.139821472937,0.537199124726,0.51166180758,0.519727891156,0.339370412
21,0.135523033211,0.139194566199,0.139614379263,0.537928519329,0.508746355685,0.521088435374,0.35474714
22,0.135846134467,0.139611842588,0.139928354802,0.536834427425,0.508746355685,0.521768707483,0.369926799
23,0.135167935102,0.138943433761,0.139044475735,0.54121079504,0.508746355685,0.524489795918,0.384422805
24,0.135142092695,0.138925996289,0.139024036301,0.54121079504,0.508746355685,0.524489795918,0.400406864
25,0.137498044675,0.141492627889,0.141742840314,0.527716994894,0.502915451895,0.514285714286,0.415865138
26,0.137951838207,0.142214127839,0.142225463453,0.534281546317,0.507288629738,0.513605442177,0.431601848
27,0.13796028037,0.142223581473,0.142230599532,0.534281546317,0.508746355685,0.514285714286,0.44621453
28,0.137302239126,0.141533334887,0.141596913513,0.534281546317,0.507288629738,0.519047619048,0.461070843
29,0.137834503039,0.142034142288,0.142062573327,0.531363967907,0.507288629738,0.516326530612,0.475779012
30,0.137737692455,0.141930100215,0.141884094611,0.530634573304,0.50583090379,0.51768707483,0.490339259
31,0.138217515234,0.142194887897,0.142132639137,0.528446389497,0.5,0.516326530612,0.505397561
32,0.138776432583,0.142521827203,0.142165891983,0.518599562363,0.48833819242,0.508843537415,0.519895183
33,0.138178131838,0.142151250847,0.142059541279,0.528446389497,0.5,0.514965986395,0.535552561
34,0.138087963654,0.14208177637,0.141990182846,0.526622902991,0.501457725948,0.516326530612,0.551106549
35,0.138768548141,0.14303010245,0.142722802414,0.525528811087,0.5,0.510204081633,0.566215624
36,0.140581145381,0.144587051298,0.144686835956,0.518234865062,0.486880466472,0.502040816327,0.581883591
37,0.138187117639,0.141945819206,0.141991811014,0.525164113786,0.5,0.515646258503,0.597195875
38,0.139078138038,0.142987833533,0.142663908708,0.524434719183,0.483965014577,0.51156462585,0.612753805
39,0.13780455037,0.141987208802,0.141872274311,0.528811086798,0.501457725948,0.51768707483,0.628175232
40,0.138090154186,0.142393403708,0.141925154598,0.526258205689,0.498542274052,0.504761904762,0.643320477
41,0.137472446372,0.141620206795,0.14164297408,0.536469730124,0.502915451895,0.516326530612,0.658431205
42,0.137022175528,0.141288725008,0.141207996989,0.535740335522,0.50583090379,0.51768707483,0.673571936
43,0.136544141586,0.140716248183,0.140629113022,0.540846097739,0.513119533528,0.520408163265,0.688853023
44,0.138227586509,0.142409954803,0.142410535441,0.535740335522,0.510204081633,0.514965986395,0.705077263
45,0.13727179133,0.141595010504,0.141456265845,0.539752005835,0.51166180758,0.520408163265,0.720223717
46,0.136522369655,0.140670919651,0.140587249066,0.540846097739,0.514577259475,0.520408163265,0.735440539
47,0.1365161731,0.140665965024,0.140575961533,0.54121079504,0.514577259475,0.520408163265,0.750797237
48,0.136334713916,0.14043360946,0.140316061907,0.539752005835,0.514577259475,0.521088435374,0.765978329
49,0.136434547046,0.140574741041,0.140375700281,0.540116703136,0.513119533528,0.52380952381,0.783387714
50,0.135546054657,0.139517490678,0.139178452391,0.540846097739,0.51749271137,0.529931972789,0.799519398
51,0.135614142731,0.139615302969,0.139258704051,0.543034281546,0.518950437318,0.52925170068,0.815136711
52,0.135582879032,0.13934510119,0.138991894677,0.543398978848,0.516034985423,0.529931972789,0.830962234
53,0.135968143892,0.140036939368,0.139636900921,0.540116703136,0.514577259475,0.527891156463,0.84680741
54,0.134876183692,0.138773897441,0.138650150241,0.546681254559,0.518950437318,0.530612244898,0.862254314
55,0.135039406011,0.138968030903,0.138849384122,0.546681254559,0.518950437318,0.529931972789,0.878317479
56,0.135171103456,0.139069120171,0.138914488577,0.543763676149,0.514577259475,0.52925170068,0.893752871
57,0.136003774853,0.140209654008,0.139367073019,0.536469730124,0.51166180758,0.527891156463,0.909028637
58,0.134845915723,0.138707994999,0.138263978906,0.546316557257,0.516034985423,0.53537414966,0.924284101
59,0.133848487007,0.137671446959,0.137182564278,0.550692924872,0.518950437318,0.540816326531,0.939823223
60,0.133118737997,0.136893957885,0.136885707616,0.556892778993,0.537900874636,0.54693877551,0.955553788
61,0.133565786636,0.137504891561,0.137488706762,0.556528081692,0.536443148688,0.544217687075,0.971084581
62,0.133920923447,0.137893767661,0.13794936116,0.55288110868,0.533527696793,0.541496598639,0.98695766
63,0.134509793531,0.13862518111,0.138874301756,0.551422319475,0.533527696793,0.536054421769,1.003090234
64,0.133126981976,0.136879745793,0.136865225448,0.557986870897,0.539358600583,0.54693877551,1.019571725
65,0.133654307635,0.137466752547,0.137520794855,0.554704595186,0.532069970845,0.544897959184,1.034610492
66,0.132904923321,0.136647473554,0.136665285322,0.556892778993,0.534985422741,0.546258503401,1.049284245
67,0.133150962087,0.13694640088,0.136924418001,0.555433989788,0.536443148688,0.54693877551,1.063839505
68,0.131432159547,0.134973670951,0.135065951141,0.562363238512,0.543731778426,0.557142857143,1.07939381
