iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.122975025645,0.123941286182,0.120998661927,0.578774617068,0.567055393586,0.574829931973,0.018029614
1,0.122278501317,0.123214673841,0.120404829504,0.580598103574,0.572886297376,0.57619047619,0.036537549
2,0.122882100442,0.123656914844,0.120879064684,0.578409919767,0.571428571429,0.573469387755,0.055290957
3,0.122619533237,0.123375894805,0.120550023771,0.576951130562,0.571428571429,0.580952380952,0.073186675
4,0.123121122726,0.123865265119,0.120945828744,0.571845368344,0.569970845481,0.578911564626,0.090004512
5,0.123036185572,0.123834476284,0.120888960386,0.57366885485,0.565597667638,0.580952380952,0.105831911
6,0.122987611958,0.123702572268,0.120849474232,0.573304157549,0.571428571429,0.582993197279,0.123089913
7,0.122840511623,0.123540697514,0.120824228401,0.571480671043,0.574344023324,0.57619047619,0.138782056
8,0.122965654504,0.123609731384,0.120978220648,0.574033552152,0.577259475219,0.57619047619,0.153736299
9,0.12276037127,0.123330949007,0.120736084997,0.574762946754,0.578717201166,0.578911564626,0.169498166
10,0.123025729633,0.123620534266,0.120973125061,0.574398249453,0.574344023324,0.575510204082,0.185428884
11,0.121651245344,0.122275043548,0.119894594236,0.582786287381,0.587463556851,0.581632653061,0.201246994
12,0.121687989109,0.122278929611,0.119930912905,0.583515681984,0.587463556851,0.580952380952,0.217484424
13,0.121409856617,0.121839799469,0.119665326823,0.584609773888,0.586005830904,0.591156462585,0.232836082
14,0.123473261778,0.124053493392,0.121952205257,0.568927789934,0.578717201166,0.57074829932,0.248415683
15,0.123483852254,0.12407733435,0.121977856155,0.568563092633,0.578717201166,0.572108843537,0.264749334
16,0.122983179335,0.123569568032,0.121562341556,0.572939460248,0.577259475219,0.57074829932,0.280029856
17,0.122984347541,0.123570291136,0.121563419977,0.572939460248,0.575801749271,0.57074829932,0.295572795
18,0.123156243676,0.123872681169,0.121764311966,0.571480671043,0.571428571429,0.56462585034,0.311101677
19,0.123054737541,0.123777429426,0.121648679301,0.571845368344,0.572886297376,0.56462585034,0.32679886
20,0.123067159227,0.123743483067,0.121616308041,0.570751276441,0.572886297376,0.56462585034,0.342300486
21,0.12310261444,0.123385572928,0.121401164578,0.576951130562,0.572886297376,0.57074829932,0.357873484
22,0.122950355131,0.123668562664,0.121518072477,0.572210065646,0.572886297376,0.572108843537,0.373293801
23,0.122995212798,0.123667592466,0.121524500808,0.572210065646,0.572886297376,0.572108843537,0.388468834
24,0.123108588582,0.123792272099,0.121659969021,0.572210065646,0.581632653061,0.57619047619,0.403611602
25,0.122089834343,0.122662559553,0.120641664545,0.579868708972,0.580174927114,0.572789115646,0.418542095
26,0.121393948086,0.121953371516,0.119960993443,0.583150984683,0.581632653061,0.581632653061,0.433366348
27,0.121179564215,0.121554690228,0.119662650073,0.585703865791,0.583090379009,0.583673469388,0.448973147
28,0.121179564215,0.121554690228,0.119662650073,0.585703865791,0.583090379009,0.583673469388,0.464340955
29,0.120437123632,0.120622513892,0.119215843175,0.586797957695,0.584548104956,0.58231292517,0.479510177
30,0.120709317868,0.120952796752,0.119493254244,0.586068563093,0.584548104956,0.581632653061,0.494973271
31,0.120508524955,0.120705332568,0.119270372529,0.586068563093,0.583090379009,0.581632653061,0.510632494
32,0.120460477365,0.120626236371,0.119186790881,0.587162654996,0.586005830904,0.585034013605,0.526462788
33,0.119970152319,0.120406987795,0.119109259044,0.592997811816,0.586005830904,0.591156462585,0.541731443
34,0.119994989757,0.120349922291,0.119106293633,0.595550692925,0.591836734694,0.595918367347,0.557305943
35,0.119290607096,0.119784560286,0.118303134469,0.594821298322,0.593294460641,0.605442176871,0.572757268
