iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.108051207521,0.110925865968,0.112484742595,0.664113785558,0.654518950437,0.658503401361,0.750706837
1,0.147759457389,0.150752164428,0.154977826451,0.491976659373,0.481049562682,0.459183673469,1.492361468
2,0.130448103792,0.136556518809,0.133791907488,0.570751276441,0.532069970845,0.561904761905,2.220232011
3,0.106678855137,0.109688161267,0.106911839249,0.659372720642,0.65889212828,0.663265306122,2.950983117
4,0.118547714755,0.114106369837,0.117521055254,0.575492341357,0.625364431487,0.595918367347,3.670247868
5,0.134598818908,0.130411335215,0.129689070628,0.475200583516,0.502915451895,0.512925170068,4.538421016
6,0.14310447639,0.143341558968,0.147024336026,0.447848285923,0.443148688047,0.442176870748,5.266181001
7,0.138062772326,0.13901345911,0.139248004312,0.464989059081,0.460641399417,0.459863945578,6.106719062
8,0.113435280245,0.109869608155,0.110921522827,0.634573304158,0.65306122449,0.653741496599,6.878096379
9,0.107167990644,0.10839009961,0.106733542597,0.676148796499,0.663265306122,0.672789115646,7.597378404
10,0.117550450733,0.11695361006,0.116746535312,0.621444201313,0.603498542274,0.619727891156,8.313572189
11,0.124147194621,0.125097409292,0.122134780822,0.586797957695,0.564139941691,0.604081632653,9.026484934
12,0.13448012723,0.132863445903,0.140110329367,0.560539752006,0.578717201166,0.515646258503,9.645220966
13,0.141764024905,0.14105794375,0.138833817392,0.456965718454,0.462099125364,0.48843537415,10.309751413
14,0.113310448517,0.114634917412,0.111112263307,0.668490153173,0.654518950437,0.672108843537,10.970147748
15,0.112806217519,0.110643018781,0.113251424446,0.629102844639,0.654518950437,0.642176870748,11.551132411
16,0.113127419637,0.111139217262,0.113900263262,0.630926331145,0.654518950437,0.631972789116,12.174864248
17,0.160808123101,0.162158269488,0.161761627329,0.374908825675,0.373177842566,0.363265306122,12.84008107
18,0.115548287889,0.113315496505,0.115996814454,0.622902990518,0.65889212828,0.630612244898,13.484111533
19,0.101344845121,0.100537094486,0.103111426984,0.659372720642,0.66472303207,0.644897959184,14.128574735
20,0.119577143712,0.121523544121,0.11983042463,0.578045222465,0.575801749271,0.57619047619,14.708215727
21,0.107957684819,0.108143643162,0.111138712959,0.660831509847,0.642857142857,0.640136054422,15.249817821
22,0.112257895249,0.114788346105,0.113883825238,0.659372720642,0.65889212828,0.64693877551,15.86893952
23,0.131944168154,0.129075029471,0.13129432656,0.482129832239,0.492711370262,0.469387755102,16.459294466
24,0.132551670129,0.131870407281,0.136273615672,0.542669584245,0.562682215743,0.52925170068,17.034405378
25,0.114391805966,0.117327311824,0.111680749307,0.658643326039,0.64139941691,0.66462585034,17.591103308
26,0.129030700844,0.131037469058,0.126424523348,0.53245805981,0.52915451895,0.545578231293,18.181887079
27,0.112629861176,0.112485945132,0.115762651409,0.625455871627,0.632653061224,0.613605442177,18.762397535
28,0.113199610807,0.11316860388,0.11414374183,0.633479212254,0.619533527697,0.633333333333,19.327773218
29,0.13236638895,0.131862652705,0.13037279726,0.527716994894,0.507288629738,0.537414965986,19.887106819
30,0.112767298959,0.113694130603,0.112159148188,0.665572574763,0.66472303207,0.66462585034,20.531818243
31,0.125955551233,0.123790818752,0.127481501077,0.565280816922,0.568513119534,0.561904761905,21.145256787
32,0.112998598457,0.112967732081,0.114822012795,0.676878191101,0.672011661808,0.676870748299,21.725756636
