iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.206589726274,0.206829173963,0.209359832017,0.3530269876,0.357142857143,0.344897959184,0.517842748
1,0.126641272349,0.126245845644,0.124663184178,0.535010940919,0.52915451895,0.563265306122,1.026513439
2,0.117149754503,0.11674768419,0.115272114213,0.623997082422,0.626822157434,0.634013605442,1.534091298
3,0.138652337789,0.136246794624,0.137403282411,0.512035010941,0.536443148688,0.512925170068,2.027207253
4,0.122968359664,0.123506657618,0.120086991058,0.64113785558,0.638483965015,0.655102040816,2.505352297
5,0.102137652841,0.1018343002,0.105301018226,0.6765134938,0.680758017493,0.66462585034,2.997070735
6,0.138404289851,0.136379788636,0.137081144034,0.510576221736,0.52915451895,0.514285714286,3.437117704
7,0.127425442042,0.130016565711,0.126787141021,0.569292487236,0.552478134111,0.563265306122,3.949511144
8,0.12901160167,0.129914715528,0.129978897374,0.50875273523,0.510204081633,0.513605442177,4.449288472
9,0.139332472991,0.136042817048,0.137471935052,0.508023340627,0.539358600583,0.512244897959,4.869275305
10,0.152615287274,0.149563520212,0.155159749782,0.480671043034,0.483965014577,0.460544217687,5.350088112
11,0.108637163287,0.107914869271,0.114102532127,0.640773158279,0.639941690962,0.612925170068,5.779900968
12,0.153783360575,0.1566070906,0.156393076528,0.423778264041,0.422740524781,0.404761904762,6.173516389
13,0.139193687508,0.13478371247,0.13719589623,0.48832968636,0.49416909621,0.5,6.640633261
14,0.135887931317,0.139576566107,0.141210000559,0.509846827133,0.478134110787,0.463265306122,7.100352532
15,0.126061433177,0.131651214191,0.131451035656,0.566374908826,0.540816326531,0.538095238095,7.50713222
16,0.120646196719,0.122485163791,0.119225231002,0.568927789934,0.577259475219,0.594557823129,7.983144754
17,0.115388899114,0.117129793454,0.114089039643,0.611597374179,0.580174927114,0.614965986395,8.421963777
18,0.114312129387,0.11080618168,0.11302326737,0.64113785558,0.655976676385,0.625170068027,8.826549107
19,0.199117348794,0.19988659753,0.200460852277,0.334792122538,0.336734693878,0.334693877551,9.223965398
20,0.143399419447,0.149814151202,0.142384245357,0.472647702407,0.432944606414,0.479591836735,9.662221843
21,0.150294848054,0.15191665166,0.157599501073,0.480306345733,0.456268221574,0.451700680272,10.067386089
22,0.10384304541,0.104530680919,0.10687717088,0.659737417943,0.648688046647,0.646258503401,10.493201375
23,0.109368863833,0.109016745623,0.106028237366,0.656455142232,0.65306122449,0.674149659864,10.976930406
24,0.151550428968,0.150871859089,0.14677099342,0.343180160467,0.367346938776,0.37074829932,11.524123684
25,0.109046423102,0.107715094556,0.113813066676,0.640043763676,0.650145772595,0.618367346939,12.098643482
26,0.118481419472,0.123769407213,0.120498117634,0.574762946754,0.524781341108,0.581632653061,12.592081807
27,0.133921659964,0.135401941019,0.132971171489,0.537563822028,0.527696793003,0.548979591837,13.140372476
28,0.135981968902,0.138373576257,0.135124001547,0.460977388767,0.424198250729,0.47619047619,13.865416608
29,0.137893389027,0.136056715834,0.140428689391,0.495623632385,0.504373177843,0.483673469388,14.448709296
30,0.118469139322,0.123758478247,0.120489265263,0.574762946754,0.524781341108,0.581632653061,15.041417975
31,0.124467329564,0.123619396468,0.119866639956,0.592268417214,0.588921282799,0.614965986395,15.624039694
32,0.110842670209,0.112958448483,0.112360380619,0.680525164114,0.66472303207,0.678231292517,16.345664548
33,0.114552562869,0.112007289268,0.117690729717,0.630196936543,0.628279883382,0.627891156463,16.997944356
34,0.103373186744,0.102003651372,0.106546172047,0.658643326039,0.667638483965,0.645578231293,17.729451057
35,0.103394509237,0.102157286512,0.106681611048,0.661560904449,0.669096209913,0.659183673469,18.396268057
36,0.104025432754,0.1025036485,0.107023434017,0.659372720642,0.669096209913,0.657142857143,19.076277805
37,0.121806330469,0.119638216543,0.127191255452,0.606856309263,0.613702623907,0.587074829932,19.717802501
38,0.104619237976,0.106514775536,0.108308441416,0.674325309993,0.64139941691,0.644897959184,20.421235157
39,0.103989217001,0.102905366126,0.105790055769,0.668125455872,0.661807580175,0.662585034014,21.144329349
40,0.103165194284,0.102372319583,0.107201484491,0.662290299052,0.666180758017,0.647619047619,21.863419899
41,0.105795931364,0.108004616218,0.109837784451,0.667031363968,0.634110787172,0.642176870748,22.555409035
42,0.103283744267,0.102286807936,0.106711127673,0.663749088257,0.666180758017,0.659863945578,23.289339562
43,0.111110205097,0.106794147398,0.112521898711,0.630561633844,0.638483965015,0.619727891156,23.96798359
44,0.103062423463,0.102203112073,0.106763268087,0.663749088257,0.651603498542,0.658503401361,24.496328959
45,0.109854316377,0.108631398551,0.110137796426,0.619985412108,0.63556851312,0.622448979592,25.050368812
46,0.103765287233,0.106024912221,0.110604055461,0.651349380015,0.645772594752,0.613605442177,25.637210719
47,0.108509416608,0.111156641768,0.1106042432,0.649525893508,0.634110787172,0.639455782313,26.217147694
48,0.102244605916,0.103369034636,0.107432458626,0.670313639679,0.644314868805,0.643537414966,26.830722557
49,0.111106555603,0.114257455816,0.114568154679,0.656090444931,0.648688046647,0.645578231293,27.388037582
50,0.129511346899,0.131052672045,0.129784861552,0.618526622903,0.620991253644,0.630612244898,28.070341532
51,0.101188064822,0.103783803158,0.104278223661,0.663749088257,0.644314868805,0.648299319728,28.66157757
52,0.0975642493126,0.0999963522693,0.100932728847,0.702407002188,0.696793002915,0.690476190476,29.264407132
