iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.192755056891,0.193765439752,0.195713862076,0.373085339168,0.374635568513,0.362585034014,0.018212765
1,0.191832505894,0.192983091852,0.194335953648,0.371626549964,0.374635568513,0.359863945578,0.036486657
2,0.19340796743,0.194473034499,0.195753257536,0.372355944566,0.376093294461,0.365986394558,0.054972511
3,0.19324350014,0.194319209223,0.195625592898,0.37345003647,0.377551020408,0.368027210884,0.073981982
4,0.19330654586,0.194361710321,0.195691913241,0.372720641867,0.377551020408,0.365986394558,0.092345662
5,0.192435405826,0.193469845941,0.19501119397,0.371626549964,0.370262390671,0.361224489796,0.110820998
6,0.192435405826,0.193469845941,0.19501119397,0.371626549964,0.370262390671,0.361224489796,0.129463944
7,0.188064331131,0.188852467634,0.190806734722,0.371261852662,0.367346938776,0.363265306122,0.14779846
8,0.187506931415,0.188345794763,0.190441066423,0.367979576951,0.361516034985,0.357142857143,0.167301637
9,0.18811405182,0.188940498495,0.191011166679,0.367979576951,0.365889212828,0.356462585034,0.185895168
10,0.186645196812,0.187345158217,0.189152458056,0.366520787746,0.35860058309,0.348979591837,0.204528681
11,0.186091904934,0.186897435917,0.188788493169,0.366520787746,0.357142857143,0.348299319728,0.223030636
12,0.186463590297,0.187343944081,0.189047458608,0.370897155361,0.360058309038,0.361224489796,0.241323627
13,0.187036155338,0.187932639168,0.189580150382,0.37053245806,0.35860058309,0.361224489796,0.259906083
14,0.185788982566,0.186775723953,0.188266444368,0.368344274252,0.362973760933,0.361224489796,0.278931868
15,0.185537908884,0.186482166703,0.188063797587,0.367250182349,0.36443148688,0.361224489796,0.299867771
16,0.186257755917,0.187125472,0.188697790397,0.368344274252,0.36443148688,0.363265306122,0.318899196
17,0.186302862079,0.187177381436,0.188751184481,0.367979576951,0.36443148688,0.363265306122,0.337478191
18,0.185698731523,0.186540875215,0.18817798284,0.366520787746,0.361516034985,0.363265306122,0.355903446
19,0.185086808519,0.186181506778,0.18800860157,0.374544128373,0.361516034985,0.36462585034,0.374128052
20,0.185116921156,0.186214871182,0.188028047501,0.374544128373,0.361516034985,0.36462585034,0.392628444
21,0.184712208515,0.185801660992,0.187622460654,0.375273522976,0.360058309038,0.361904761905,0.41078347
22,0.184400273393,0.185212054485,0.187065312638,0.373085339168,0.360058309038,0.359863945578,0.428578007
23,0.186028888763,0.186297972358,0.187911114488,0.372355944566,0.36443148688,0.37074829932,0.446196578
24,0.18605143752,0.186257129407,0.187878322548,0.373085339168,0.362973760933,0.37074829932,0.46402613
25,0.187857723873,0.188096423173,0.189651659112,0.372720641867,0.357142857143,0.366666666667,0.482103911
