iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.13754309288,0.142496032701,0.141674216567,0.477388767323,0.462099125364,0.468027210884,0.093208871
1,0.137520394722,0.142462348211,0.14164586592,0.475929978118,0.462099125364,0.467346938776,0.110707553
2,0.137412969531,0.142269269835,0.141593669391,0.477388767323,0.462099125364,0.469387755102,0.12894919
3,0.137448741628,0.142169352575,0.141594298685,0.477024070022,0.465014577259,0.472789115646,0.145060638
4,0.137506277063,0.142431378394,0.141727874514,0.475929978118,0.460641399417,0.472108843537,0.160653318
5,0.137910486329,0.142940503185,0.142253077155,0.477388767323,0.465014577259,0.468707482993,0.175930324
6,0.137489140641,0.142349061571,0.141715210254,0.476659372721,0.460641399417,0.467346938776,0.191881449
7,0.136995723259,0.141926768466,0.141068512533,0.469000729395,0.459183673469,0.463945578231,0.208724294
8,0.13627963377,0.141280337716,0.141206901783,0.478118161926,0.459183673469,0.468707482993,0.225284409
9,0.135550332528,0.140686289016,0.140465502312,0.484318016047,0.463556851312,0.47074829932,0.241439155
10,0.13484688835,0.140183717193,0.139804011761,0.48541210795,0.469387755102,0.471428571429,0.257654261
11,0.134812060753,0.140167586475,0.139737653361,0.487600291758,0.47084548105,0.474149659864,0.273859828
12,0.135009965833,0.140401042687,0.139912501218,0.483588621444,0.463556851312,0.47074829932,0.289864299
13,0.134486028859,0.139817634683,0.13939005573,0.489059080963,0.472303206997,0.477551020408,0.305579469
14,0.134520193697,0.139843596272,0.13942268908,0.48832968636,0.472303206997,0.473469387755,0.322069752
15,0.134560634233,0.139442423672,0.138321609238,0.504376367615,0.481049562682,0.501360544218,0.338257112
16,0.134987783008,0.140172672292,0.139854470972,0.486870897155,0.465014577259,0.474149659864,0.353942985
17,0.134361943754,0.139709477189,0.139254304052,0.486870897155,0.472303206997,0.474829931973,0.369615599
18,0.13439481211,0.139732955942,0.139259889721,0.487235594457,0.472303206997,0.475510204082,0.385628081
19,0.134359343113,0.13974641439,0.13933145294,0.490153172867,0.472303206997,0.474149659864,0.401598417
20,0.13444571338,0.139876531478,0.139390675379,0.490517870168,0.475218658892,0.477551020408,0.417660078
21,0.133971341228,0.139348297226,0.13898498184,0.494529540481,0.478134110787,0.475510204082,0.433419921
22,0.133968503282,0.139344756799,0.138980345599,0.494529540481,0.478134110787,0.475510204082,0.44841314
23,0.14557720476,0.151139566396,0.150843702516,0.451495258935,0.422740524781,0.436734693878,0.463896455
24,0.134302712123,0.139689152207,0.139350696144,0.491976659373,0.47667638484,0.479591836735,0.479807274
25,0.13486483295,0.140021970471,0.139812216075,0.490882567469,0.473760932945,0.476870748299,0.494665938
26,0.133339543546,0.138786146819,0.13816597896,0.499270605398,0.481049562682,0.48231292517,0.510179294
27,0.133597209626,0.139114443107,0.138496770124,0.497811816193,0.47667638484,0.480952380952,0.525341867
28,0.142815355873,0.148998292589,0.149274224007,0.457330415755,0.431486880466,0.427210884354,0.541186863
29,0.133530708235,0.138992498922,0.138467187949,0.503646973012,0.479591836735,0.483673469388,0.556921855
30,0.133340689493,0.138783602317,0.138162818678,0.499635302699,0.481049562682,0.481632653061,0.575399417
31,0.133441738349,0.138896549385,0.138305022133,0.499270605398,0.478134110787,0.482993197279,0.591333422
32,0.133396938174,0.138879428096,0.138240318924,0.500364697301,0.47667638484,0.479591836735,0.606923529
33,0.132996687213,0.138662853925,0.138010008613,0.496353026988,0.49416909621,0.49387755102,0.62274861
34,0.132652087824,0.138062617182,0.137513250736,0.5,0.491253644315,0.489795918367,0.63887499
35,0.132397230823,0.138135158744,0.137704087069,0.506199854121,0.49416909621,0.5,0.655397527
36,0.132262666296,0.138192557565,0.137781545733,0.508388037929,0.48833819242,0.49387755102,0.671845803
37,0.132200927311,0.138123679388,0.137641774679,0.508388037929,0.48833819242,0.497278911565,0.687724396
38,0.132208349775,0.138111514967,0.137706448972,0.509482129832,0.486880466472,0.495238095238,0.703968381
39,0.131202219259,0.136950011741,0.136258670021,0.510576221736,0.497084548105,0.496598639456,0.719701009
40,0.13123077785,0.136981541617,0.1363088323,0.512764405543,0.497084548105,0.497959183673,0.734623737
41,0.131422162346,0.1370891295,0.136487366887,0.510576221736,0.495626822157,0.494557823129,0.750672687
42,0.130956568439,0.136677768224,0.136014569282,0.51458789205,0.492711370262,0.497959183673,0.765993851
43,0.130955681818,0.136677705424,0.136014416081,0.514952589351,0.492711370262,0.497278911565,0.781134681
44,0.130811575528,0.136542262747,0.135876224441,0.516046681255,0.49416909621,0.499319727891,0.796326975
45,0.130011525465,0.135291820118,0.134922974672,0.520058351568,0.495626822157,0.5,0.811855717
46,0.130517216655,0.135711552282,0.135441885481,0.51750547046,0.489795918367,0.5,0.827364302
47,0.129519469812,0.134953699779,0.13433632901,0.526258205689,0.5,0.507482993197,0.842507219
48,0.129484174732,0.134931701772,0.134305987535,0.525893508388,0.5,0.508163265306,0.857256183
49,0.129084202592,0.134455869864,0.133930940195,0.529175784099,0.5,0.510884353741,0.872155544
50,0.129084202592,0.134455869864,0.133930940195,0.529175784099,0.5,0.510884353741,0.887139308
51,0.129048737633,0.134399024783,0.133905555597,0.528446389497,0.502915451895,0.510204081633,0.902625783
52,0.128995811396,0.134343082615,0.133877947994,0.528446389497,0.502915451895,0.51156462585,0.918165175
53,0.12884260813,0.134218578878,0.133722143006,0.532093362509,0.504373177843,0.514285714286,0.932568452
