iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.12489017804,0.122571442949,0.127235276537,0.582056892779,0.593294460641,0.57074829932,0.015458944
1,0.126121513415,0.123621272322,0.128230459271,0.575127644055,0.602040816327,0.56462585034,0.03546815
2,0.126177576874,0.123645206141,0.128138898055,0.575492341357,0.604956268222,0.568707482993,0.050863271
3,0.126259915231,0.123736468261,0.128222548237,0.57366885485,0.604956268222,0.568707482993,0.064956404
4,0.127125497787,0.124428310467,0.129063551513,0.568563092633,0.596209912536,0.567346938776,0.078928854
5,0.127135866255,0.124436625414,0.129072820078,0.568563092633,0.596209912536,0.565986394558,0.092200506
6,0.127372002529,0.124685997449,0.129373140622,0.567833698031,0.591836734694,0.561224489796,0.105860213
7,0.127034556366,0.124265380179,0.129151829861,0.572574762947,0.600583090379,0.568027210884,0.119229802
8,0.126932238015,0.124188069081,0.129077772565,0.575857038658,0.603498542274,0.568027210884,0.133048399
9,0.127145280174,0.124656709381,0.129257967971,0.572574762947,0.594752186589,0.565986394558,0.146914183
10,0.128120180177,0.125797895073,0.130127936566,0.556163384391,0.584548104956,0.550340136054,0.160873112
11,0.128180211078,0.125858617402,0.130205303593,0.556892778993,0.584548104956,0.552380952381,0.174608085
12,0.128102359894,0.125781133691,0.130125936832,0.556528081692,0.584548104956,0.552380952381,0.188728158
13,0.128097859595,0.125772523287,0.130111860054,0.55579868709,0.584548104956,0.551020408163,0.20290942
14,0.128152602347,0.125843176697,0.130140725692,0.557622173596,0.584548104956,0.550340136054,0.216851878
15,0.126774443438,0.124378762138,0.128811019038,0.566739606127,0.588921282799,0.561224489796,0.230880833
16,0.126746896831,0.124811988815,0.129236623431,0.565280816922,0.590379008746,0.555782312925,0.244926544
17,0.126746896831,0.124811988815,0.129236623431,0.565280816922,0.590379008746,0.555782312925,0.258967312
18,0.125684361484,0.123750515381,0.128207303975,0.574033552152,0.596209912536,0.563945578231,0.272904858
19,0.126004860135,0.124310364704,0.128510426023,0.571845368344,0.588921282799,0.557142857143,0.286116252
20,0.125940479921,0.12427782453,0.128467788492,0.570386579139,0.587463556851,0.556462585034,0.300010929
21,0.125334372685,0.123669960933,0.127864036897,0.571845368344,0.597667638484,0.561224489796,0.313308089
22,0.125411400252,0.123720193496,0.127882718803,0.572574762947,0.597667638484,0.561904761905,0.326446695
23,0.12537793284,0.12369351874,0.127846649817,0.572574762947,0.597667638484,0.562585034014,0.339906899
24,0.125375411,0.123685648695,0.127838713804,0.572574762947,0.597667638484,0.561904761905,0.352868737
25,0.125634917536,0.123924440625,0.128129989903,0.571845368344,0.596209912536,0.561224489796,0.366014001
26,0.124838457876,0.123184245671,0.127343626731,0.576951130562,0.596209912536,0.563945578231,0.378989788
27,0.124791583671,0.123150175067,0.127304229993,0.57658643326,0.597667638484,0.563265306122,0.392119725
28,0.124827887227,0.123183016457,0.12733953797,0.575857038658,0.596209912536,0.562585034014,0.406485382
29,0.124755609798,0.123303069456,0.127644148633,0.578774617068,0.600583090379,0.569387755102,0.419382063
30,0.125152360168,0.123712121247,0.128161743872,0.57950401167,0.596209912536,0.568707482993,0.432675803
31,0.125504319193,0.124193762191,0.128356189933,0.575492341357,0.596209912536,0.568707482993,0.445620519
32,0.125269436503,0.124009771458,0.128161370533,0.577680525164,0.596209912536,0.568707482993,0.45888438
33,0.124998344979,0.123709934665,0.127878265297,0.580598103574,0.600583090379,0.570068027211,0.471857015
34,0.124561724801,0.12309762487,0.127375605336,0.593362509117,0.603498542274,0.57619047619,0.484748346
35,0.124491163177,0.123150364742,0.127382073017,0.592633114515,0.607871720117,0.576870748299,0.497647736
36,0.124535016616,0.123212791724,0.127455513547,0.59117432531,0.609329446064,0.575510204082,0.511160732
37,0.124674180023,0.123321686485,0.127649840897,0.588986141503,0.610787172012,0.574149659864,0.524077215
38,0.12475292527,0.123099334368,0.12765878635,0.587527352298,0.604956268222,0.576870748299,0.537442052
39,0.124686346273,0.123026924812,0.127580846134,0.587527352298,0.604956268222,0.577551020408,0.551014621
40,0.124686346273,0.123026924812,0.127580846134,0.587527352298,0.604956268222,0.577551020408,0.564146393
41,0.124387029752,0.122682658894,0.127272849357,0.590809628009,0.610787172012,0.580952380952,0.577526311
42,0.124598818528,0.12286756479,0.127427518484,0.588986141503,0.603498542274,0.580272108844,0.590487428
43,0.124367836951,0.122621907444,0.127180115172,0.589715536105,0.603498542274,0.580272108844,0.604149994
44,0.12436081036,0.122619020166,0.127173599752,0.589715536105,0.603498542274,0.580272108844,0.617166575
45,0.124366204123,0.122623902858,0.127178386148,0.590080233406,0.604956268222,0.580272108844,0.630959651
46,0.124618573673,0.122825601711,0.127413993985,0.588621444201,0.607871720117,0.576870748299,0.644216139
47,0.124596861062,0.122734313676,0.1273751145,0.5882567469,0.604956268222,0.57619047619,0.657429779
48,0.124621774015,0.122756030035,0.127403454815,0.587892049599,0.604956268222,0.576870748299,0.670177674
49,0.124621774015,0.122756030035,0.127403454815,0.587892049599,0.604956268222,0.576870748299,0.683115424
50,0.124360754513,0.122416935381,0.12723040891,0.592633114515,0.609329446064,0.578231292517,0.697233132
51,0.124558647932,0.122642584929,0.127447328711,0.587892049599,0.603498542274,0.574829931973,0.710387411
52,0.124602673134,0.122663246304,0.127455005598,0.5882567469,0.602040816327,0.574829931973,0.726093914
53,0.123697978057,0.121569524586,0.12665690887,0.59117432531,0.596209912536,0.579591836735,0.738711528
54,0.120898238966,0.1189067367,0.123947219518,0.598468271335,0.619533527697,0.595918367347,0.751612111
55,0.121313232684,0.119329192626,0.124385791096,0.594821298322,0.612244897959,0.591156462585,0.765027671
56,0.120019543026,0.117958610758,0.123157473249,0.599197665937,0.619533527697,0.59387755102,0.777810222
57,0.119729954739,0.117792123895,0.122970689145,0.601750547046,0.623906705539,0.595238095238,0.790816662
58,0.120010683898,0.118066356951,0.123251595021,0.601021152443,0.620991253644,0.595238095238,0.804031876
59,0.119433634755,0.11756537061,0.122737247984,0.60576221736,0.625364431487,0.595918367347,0.816720811
60,0.11562501014,0.113308432795,0.1192123576,0.650984682713,0.667638483965,0.639455782313,0.829529863
61,0.115268722642,0.112938440078,0.118903072122,0.652078774617,0.667638483965,0.641496598639,0.842932846
62,0.115694279121,0.113624050357,0.119709513765,0.654631655726,0.663265306122,0.642176870748,0.855662919
63,0.114919339511,0.112609150465,0.118563201146,0.654996353027,0.667638483965,0.642176870748,0.868310547
64,0.115176051759,0.112980186722,0.118851161501,0.651349380015,0.66472303207,0.640136054422,0.881092191
65,0.114918474052,0.112606374925,0.118559882932,0.654996353027,0.667638483965,0.642176870748,0.895166493
66,0.11493815788,0.112592925168,0.118542994214,0.654631655726,0.669096209913,0.641496598639,0.907843931
67,0.116754624847,0.11435638636,0.120544164099,0.650984682713,0.663265306122,0.636734693878,0.920608203
68,0.114797136205,0.112409027155,0.118420929828,0.653902261123,0.66472303207,0.643537414966,0.933649336
69,0.114611513754,0.112235563868,0.118240863486,0.653537563822,0.66472303207,0.643537414966,0.946793449
70,0.114364056429,0.111979688973,0.117970870168,0.654631655726,0.661807580175,0.642176870748,0.960260594
71,0.114287010978,0.111922692613,0.117869830926,0.654996353027,0.666180758017,0.641496598639,0.97343967
72,0.114315195561,0.111943743118,0.117893701615,0.654631655726,0.669096209913,0.641496598639,0.986468194
73,0.114219496326,0.111857798899,0.11777844937,0.654996353027,0.667638483965,0.642857142857,0.999256309
74,0.114886916464,0.112518081402,0.118462106499,0.654266958425,0.669096209913,0.642176870748,1.012007978
75,0.114701578449,0.112538029878,0.118451204411,0.657184536834,0.663265306122,0.642857142857,1.025212462
76,0.114445368398,0.112435906719,0.117795584101,0.64989059081,0.66472303207,0.644217687075,1.037722263
77,0.114212781649,0.112390121955,0.118426883496,0.661196207148,0.667638483965,0.644897959184,1.050515426
78,0.11493750439,0.112429005192,0.118850844562,0.659737417943,0.669096209913,0.642176870748,1.063336222
79,0.114224914895,0.112337890942,0.118406224534,0.660466812546,0.667638483965,0.642857142857,1.076226976
80,0.114156786411,0.112331334154,0.118284729699,0.657549234136,0.663265306122,0.640816326531,1.088996358
81,0.114818773424,0.113107732789,0.118976379107,0.654266958425,0.65889212828,0.640136054422,1.101951157
82,0.113918879615,0.112125254463,0.118141637357,0.656819839533,0.663265306122,0.644217687075,1.114784702
83,0.114934178724,0.113135985933,0.119171224176,0.653537563822,0.663265306122,0.639455782313,1.127474523
84,0.113897331884,0.112082011189,0.118138401493,0.657184536834,0.663265306122,0.642176870748,1.140079841
85,0.113934977048,0.112117511714,0.118179925798,0.657184536834,0.663265306122,0.641496598639,1.152808344
86,0.113180041975,0.111345250748,0.11747682513,0.659737417943,0.65889212828,0.640816326531,1.165787336
87,0.113237025533,0.111461280937,0.117559879405,0.659008023341,0.657434402332,0.641496598639,1.178480999
88,0.113520728301,0.111759838395,0.117860949168,0.655725747629,0.660349854227,0.640136054422,1.191089328
89,0.1131802218,0.111345435481,0.117477017751,0.659737417943,0.65889212828,0.640816326531,1.20388684
90,0.113205492339,0.111394476276,0.117493478929,0.659737417943,0.65889212828,0.640816326531,1.216414572
91,0.114135047181,0.112256143914,0.118454000908,0.654996353027,0.657434402332,0.637414965986,1.229277861
92,0.112179933055,0.110227123911,0.116406095371,0.666301969365,0.65889212828,0.64693877551,1.242093392
93,0.112179933055,0.110227123911,0.116406095371,0.666301969365,0.65889212828,0.64693877551,1.254717133
94,0.112125432282,0.110165386693,0.116324713006,0.664113785558,0.657434402332,0.644897959184,1.267558588
95,0.11250496089,0.1105160286,0.116853963985,0.664113785558,0.655976676385,0.644897959184,1.280256745
96,0.112210715937,0.110171713158,0.116475932026,0.665572574763,0.655976676385,0.639455782313,1.293120896
97,0.112268078999,0.110231609429,0.116381315707,0.663749088257,0.65889212828,0.644217687075,1.305841384
98,0.112108024951,0.110188579233,0.116332993857,0.664478482859,0.657434402332,0.644897959184,1.318495175
99,0.112160171733,0.110231256507,0.11640552741,0.663749088257,0.65889212828,0.644217687075,1.331089984
100,0.112136770759,0.11023534578,0.116373808054,0.664478482859,0.65889212828,0.642176870748,1.343704744
101,0.11164892092,0.109651204286,0.11580217037,0.665572574763,0.661807580175,0.646258503401,1.356246731
102,0.111628710828,0.109578452292,0.115715625307,0.667031363968,0.663265306122,0.645578231293,1.368981453
103,0.111657353479,0.109586138021,0.115723809979,0.666666666667,0.663265306122,0.645578231293,1.381556717
104,0.112468656068,0.110445065071,0.116692110319,0.661925601751,0.655976676385,0.644897959184,1.39445308
105,0.11181341434,0.109958073224,0.115924238735,0.665937272064,0.660349854227,0.648979591837,1.407203021
106,0.111412129243,0.109351053694,0.115492428571,0.668490153173,0.661807580175,0.648299319728,1.419905772
107,0.111473982737,0.109424868207,0.115585359064,0.66776075857,0.660349854227,0.648299319728,1.43254682
108,0.111174498289,0.109067385125,0.115213325861,0.668125455872,0.663265306122,0.648979591837,1.445303312
109,0.111440749729,0.109155523915,0.11539158096,0.667031363968,0.663265306122,0.641496598639,1.458002017
110,0.111178352297,0.109063834828,0.115229947149,0.668854850474,0.66472303207,0.648299319728,1.470592388
111,0.111181742318,0.109075749579,0.115224320178,0.668125455872,0.663265306122,0.648979591837,1.483497667
112,0.111242703425,0.109149582097,0.115263109748,0.668490153173,0.661807580175,0.651020408163,1.496061763
113,0.111174498289,0.109067385125,0.115213325861,0.668125455872,0.663265306122,0.648979591837,1.508699476
114,0.111034218753,0.108986809232,0.115012473746,0.668125455872,0.67055393586,0.644897959184,1.521365481
115,0.110907913227,0.108864841291,0.114749566527,0.666666666667,0.669096209913,0.646258503401,1.534016116
116,0.112338416418,0.11042719555,0.116090891056,0.660831509847,0.660349854227,0.644897959184,1.546578117
117,0.110914276088,0.108788452659,0.11458691031,0.671407731583,0.67055393586,0.646258503401,1.559710565
118,0.110907134295,0.108862256749,0.114747354326,0.667031363968,0.669096209913,0.646258503401,1.572509091
119,0.110640814424,0.108819534427,0.114439219989,0.667396061269,0.674927113703,0.653741496599,1.585213848
120,0.110307207414,0.10880739848,0.114384610006,0.668490153173,0.673469387755,0.649659863946,1.597826821
121,0.110249022047,0.108753632029,0.114325160139,0.668490153173,0.673469387755,0.649659863946,1.610491954
122,0.110077364814,0.108713240191,0.114153049163,0.66776075857,0.674927113703,0.650340136054,1.623085147
123,0.112048330039,0.111083168536,0.116281647464,0.657184536834,0.663265306122,0.640816326531,1.635688037
124,0.109417577032,0.108088404285,0.113475698797,0.67067833698,0.672011661808,0.651020408163,1.648310782
125,0.109481372619,0.108167031396,0.113553643318,0.669948942378,0.672011661808,0.650340136054,1.660718143
126,0.109460606884,0.108129168698,0.113533275906,0.670313639679,0.673469387755,0.651020408163,1.673806696
127,0.10946230508,0.108087208792,0.113402229549,0.669219547775,0.672011661808,0.651700680272,1.686722565
128,0.109400139885,0.108162228751,0.113411795303,0.66776075857,0.666180758017,0.650340136054,1.699359767
129,0.109581530182,0.108351119496,0.113579878319,0.668125455872,0.667638483965,0.650340136054,1.712075658
130,0.109396823199,0.107922223468,0.113242533852,0.66776075857,0.666180758017,0.650340136054,1.724593291
131,0.109342170234,0.107874804779,0.113205718446,0.669219547775,0.667638483965,0.650340136054,1.737914887
132,0.109298111363,0.107873996537,0.113178203851,0.670313639679,0.669096209913,0.648299319728,1.750950501
133,0.109296150458,0.107882925982,0.113169004673,0.670313639679,0.669096209913,0.647619047619,1.763731832
134,0.109577014254,0.108794999862,0.114050215816,0.667396061269,0.663265306122,0.649659863946,1.776675494
135,0.109013707832,0.10763315781,0.112910010666,0.671043034282,0.66472303207,0.651700680272,1.78959892
136,0.108908944349,0.107639187646,0.112812507004,0.67067833698,0.66472303207,0.651020408163,1.802730236
137,0.108635178281,0.107388926137,0.112512983648,0.67067833698,0.666180758017,0.652380952381,1.81559172
138,0.109389213186,0.108234153208,0.113570774593,0.667396061269,0.667638483965,0.651020408163,1.828694257
139,0.108853668059,0.107387971224,0.112617139123,0.671043034282,0.666180758017,0.652380952381,1.841700816
140,0.108694464279,0.107494297478,0.112599747138,0.670313639679,0.66472303207,0.651700680272,1.854540714
141,0.108846213959,0.107260254587,0.112282335896,0.666666666667,0.67055393586,0.647619047619,1.867359392
142,0.108517889815,0.10727887599,0.112368739584,0.671407731583,0.667638483965,0.65306122449,1.880230667
143,0.108511436083,0.107276025713,0.112345069471,0.670313639679,0.666180758017,0.652380952381,1.89292393
144,0.108731648378,0.107509443216,0.112548193717,0.671043034282,0.67055393586,0.652380952381,1.905680902
145,0.108633241853,0.107446309709,0.112513493889,0.670313639679,0.66472303207,0.65306122449,1.918509724
146,0.108510277735,0.107290894178,0.112333025289,0.67067833698,0.666180758017,0.65306122449,1.931094574
147,0.108448815366,0.107186388385,0.112266805654,0.671407731583,0.666180758017,0.653741496599,1.943753342
148,0.108151267377,0.106905035529,0.111932450345,0.671772428884,0.667638483965,0.651700680272,1.95628294
149,0.108167546124,0.106925575189,0.111959693106,0.672137126185,0.669096209913,0.652380952381,1.969130155
150,0.10818171067,0.106938575959,0.111967749243,0.671407731583,0.667638483965,0.652380952381,1.981917848
151,0.108119220633,0.106858683362,0.111879061351,0.671043034282,0.669096209913,0.651700680272,1.994682464
152,0.108083500356,0.106858902023,0.111851050381,0.669584245077,0.663265306122,0.648299319728,2.007248732
