iterations,fitness,time,fevals
0,31.0,0.367597018,1000
10,44.0,0.712542357,2100
20,48.0,1.032507751,3200
30,49.0,1.333731927,4300
40,55.0,1.626524304,5400
50,59.0,1.909622331,6500
60,55.0,2.186013029,7600
70,56.0,2.456340897,8700
80,62.0,2.72655909,9800
90,56.0,2.990392527,10900
100,75.0,3.249640032,12000
110,88.0,3.508507074,13100
120,75.0,3.768002172,14200
130,89.0,4.030617513,15300
140,89.0,4.288695595,16400
150,77.0,4.551243524,17500
160,86.0,4.812604586,18600
170,85.0,5.074218443,19700
180,87.0,5.335544039,20800
190,77.0,5.599588415,21900
200,88.0,5.859548258,23000
210,77.0,6.122184007,24100
220,74.0,6.397304658,25200
230,74.0,6.666243862,26300
240,86.0,6.933372799,27400
250,88.0,7.203839085,28500
260,74.0,7.466722945,29600
270,73.0,7.736938913,30700
280,73.0,8.004052373,31800
290,72.0,8.272308216,32900
300,74.0,8.530886481,34000
310,79.0,8.789951833,35100
320,77.0,9.056119252,36200
330,76.0,9.325478269,37300
340,77.0,9.594844552,38400
350,79.0,9.859935284,39500
360,79.0,10.129360431,40600
370,80.0,10.392491786,41700
380,80.0,10.647191955,42800
390,77.0,10.910530317,43900
400,74.0,11.174086379,45000
410,77.0,11.439532908,46100
420,79.0,11.705519376,47200
430,82.0,11.971898415,48300
440,80.0,12.240846139,49400
450,78.0,12.500151318,50500
460,78.0,12.74981905,51600
470,77.0,12.99913122,52700
480,79.0,13.246239946,53800
490,79.0,13.497825174,54900
500,79.0,13.746451131,56000
510,80.0,13.984995257,57100
520,78.0,14.228347836,58200
530,81.0,14.476023091,59300
540,80.0,14.720919661,60400
550,78.0,14.963357798,61500
560,80.0,15.208857901,62600
570,78.0,15.454823151,63700
580,80.0,15.701417416,64800
590,78.0,15.946149432,65900
600,77.0,16.194878249,67000
610,80.0,16.439391459,68100
620,79.0,16.674145966,69200
630,82.0,16.903476061,70300
640,80.0,17.138749005,71400
650,79.0,17.37925938,72500
660,79.0,17.614009265,73600
670,80.0,17.855563749,74700
